Grid_ID,UnitName,Year,Week,Crime_Count,Risk_Label
1348_7730,Jeevan Bheemanagar PS,2018,5,2,Medium
1348_7730,Jeevan Bheemanagar PS,2018,6,3,Medium
1348_7730,Jeevan Bheemanagar PS,2018,8,3,Medium
1348_7730,Jeevan Bheemanagar PS,2018,9,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,10,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,11,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,12,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,15,2,Medium
1348_7730,Jeevan Bheemanagar PS,2018,16,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,17,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,20,2,Medium
1348_7730,Jeevan Bheemanagar PS,2018,21,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,23,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,24,2,Medium
1348_7730,Jeevan Bheemanagar PS,2018,25,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,27,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,31,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,33,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,34,2,Medium
1348_7730,Jeevan Bheemanagar PS,2018,37,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,38,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,39,3,Medium
1348_7730,Jeevan Bheemanagar PS,2018,40,2,Medium
1348_7730,Jeevan Bheemanagar PS,2018,42,2,Medium
1348_7730,Jeevan Bheemanagar PS,2018,43,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,44,2,Medium
1348_7730,Jeevan Bheemanagar PS,2018,46,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,47,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,48,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,49,3,Medium
1348_7730,Jeevan Bheemanagar PS,2018,50,5,High
1348_7730,Jeevan Bheemanagar PS,2018,51,1,Low
1348_7730,Jeevan Bheemanagar PS,2018,52,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,1,4,High
1348_7730,Jeevan Bheemanagar PS,2019,2,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,3,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,4,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,5,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,6,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,7,4,High
1348_7730,Jeevan Bheemanagar PS,2019,9,4,High
1348_7730,Jeevan Bheemanagar PS,2019,10,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,11,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,13,3,Medium
1348_7730,Jeevan Bheemanagar PS,2019,14,3,Medium
1348_7730,Jeevan Bheemanagar PS,2019,15,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,16,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,17,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,18,5,High
1348_7730,Jeevan Bheemanagar PS,2019,19,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,20,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,22,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,23,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,25,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,26,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,27,4,High
1348_7730,Jeevan Bheemanagar PS,2019,28,3,Medium
1348_7730,Jeevan Bheemanagar PS,2019,33,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,34,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,36,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,37,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,38,4,High
1348_7730,Jeevan Bheemanagar PS,2019,40,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,41,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,42,5,High
1348_7730,Jeevan Bheemanagar PS,2019,43,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,45,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,46,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,47,3,Medium
1348_7730,Jeevan Bheemanagar PS,2019,48,4,High
1348_7730,Jeevan Bheemanagar PS,2019,49,2,Medium
1348_7730,Jeevan Bheemanagar PS,2019,50,1,Low
1348_7730,Jeevan Bheemanagar PS,2019,51,3,Medium
1348_7730,Jeevan Bheemanagar PS,2019,52,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,1,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,2,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,3,3,Medium
1348_7730,Jeevan Bheemanagar PS,2020,4,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,6,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,8,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,9,3,Medium
1348_7730,Jeevan Bheemanagar PS,2020,10,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,11,3,Medium
1348_7730,Jeevan Bheemanagar PS,2020,16,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,17,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,25,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,26,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,30,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,31,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,33,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,34,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,35,4,High
1348_7730,Jeevan Bheemanagar PS,2020,36,3,Medium
1348_7730,Jeevan Bheemanagar PS,2020,37,4,High
1348_7730,Jeevan Bheemanagar PS,2020,38,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,39,6,High
1348_7730,Jeevan Bheemanagar PS,2020,40,3,Medium
1348_7730,Jeevan Bheemanagar PS,2020,41,4,High
1348_7730,Jeevan Bheemanagar PS,2020,42,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,43,3,Medium
1348_7730,Jeevan Bheemanagar PS,2020,44,3,Medium
1348_7730,Jeevan Bheemanagar PS,2020,45,5,High
1348_7730,Jeevan Bheemanagar PS,2020,46,5,High
1348_7730,Jeevan Bheemanagar PS,2020,47,7,High
1348_7730,Jeevan Bheemanagar PS,2020,48,3,Medium
1348_7730,Jeevan Bheemanagar PS,2020,49,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,50,1,Low
1348_7730,Jeevan Bheemanagar PS,2020,52,2,Medium
1348_7730,Jeevan Bheemanagar PS,2020,53,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,1,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,2,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,3,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,4,4,High
1348_7730,Jeevan Bheemanagar PS,2021,5,4,High
1348_7730,Jeevan Bheemanagar PS,2021,6,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,7,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,9,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,10,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,12,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,13,4,High
1348_7730,Jeevan Bheemanagar PS,2021,14,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,16,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,18,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,20,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,22,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,23,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,24,5,High
1348_7730,Jeevan Bheemanagar PS,2021,25,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,26,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,27,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,28,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,29,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,30,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,32,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,34,7,High
1348_7730,Jeevan Bheemanagar PS,2021,35,4,High
1348_7730,Jeevan Bheemanagar PS,2021,36,5,High
1348_7730,Jeevan Bheemanagar PS,2021,37,4,High
1348_7730,Jeevan Bheemanagar PS,2021,38,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,39,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,40,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,41,7,High
1348_7730,Jeevan Bheemanagar PS,2021,42,5,High
1348_7730,Jeevan Bheemanagar PS,2021,43,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,44,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,47,2,Medium
1348_7730,Jeevan Bheemanagar PS,2021,48,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,49,3,Medium
1348_7730,Jeevan Bheemanagar PS,2021,50,1,Low
1348_7730,Jeevan Bheemanagar PS,2021,51,8,High
1348_7730,Jeevan Bheemanagar PS,2021,52,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,1,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,2,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,3,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,4,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,5,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,6,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,7,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,8,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,10,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,11,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,12,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,14,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,15,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,16,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,17,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,19,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,20,4,High
1348_7730,Jeevan Bheemanagar PS,2022,21,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,23,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,24,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,25,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,26,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,27,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,28,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,29,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,30,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,32,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,33,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,34,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,35,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,36,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,37,5,High
1348_7730,Jeevan Bheemanagar PS,2022,38,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,39,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,40,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,41,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,42,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,43,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,44,6,High
1348_7730,Jeevan Bheemanagar PS,2022,45,4,High
1348_7730,Jeevan Bheemanagar PS,2022,46,4,High
1348_7730,Jeevan Bheemanagar PS,2022,47,5,High
1348_7730,Jeevan Bheemanagar PS,2022,48,1,Low
1348_7730,Jeevan Bheemanagar PS,2022,49,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,50,3,Medium
1348_7730,Jeevan Bheemanagar PS,2022,51,2,Medium
1348_7730,Jeevan Bheemanagar PS,2022,52,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,1,2,Medium
1348_7730,Jeevan Bheemanagar PS,2023,2,2,Medium
1348_7730,Jeevan Bheemanagar PS,2023,3,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,4,3,Medium
1348_7730,Jeevan Bheemanagar PS,2023,5,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,6,3,Medium
1348_7730,Jeevan Bheemanagar PS,2023,7,5,High
1348_7730,Jeevan Bheemanagar PS,2023,8,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,9,2,Medium
1348_7730,Jeevan Bheemanagar PS,2023,11,4,High
1348_7730,Jeevan Bheemanagar PS,2023,12,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,13,5,High
1348_7730,Jeevan Bheemanagar PS,2023,14,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,15,2,Medium
1348_7730,Jeevan Bheemanagar PS,2023,18,2,Medium
1348_7730,Jeevan Bheemanagar PS,2023,20,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,21,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,22,2,Medium
1348_7730,Jeevan Bheemanagar PS,2023,23,2,Medium
1348_7730,Jeevan Bheemanagar PS,2023,24,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,25,5,High
1348_7730,Jeevan Bheemanagar PS,2023,26,2,Medium
1348_7730,Jeevan Bheemanagar PS,2023,27,8,High
1348_7730,Jeevan Bheemanagar PS,2023,28,4,High
1348_7730,Jeevan Bheemanagar PS,2023,29,6,High
1348_7730,Jeevan Bheemanagar PS,2023,30,4,High
1348_7730,Jeevan Bheemanagar PS,2023,31,3,Medium
1348_7730,Jeevan Bheemanagar PS,2023,32,3,Medium
1348_7730,Jeevan Bheemanagar PS,2023,33,6,High
1348_7730,Jeevan Bheemanagar PS,2023,34,5,High
1348_7730,Jeevan Bheemanagar PS,2023,35,5,High
1348_7730,Jeevan Bheemanagar PS,2023,36,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,37,7,High
1348_7730,Jeevan Bheemanagar PS,2023,38,1,Low
1348_7730,Jeevan Bheemanagar PS,2023,39,4,High
1349_7738,Banaswadi PS,2023,39,1,Low
1349_7762,Sampigehalli PS,2022,18,1,Low
1349_7772,Varthur PS,2023,35,1,Low
1352_7725,Kamakshipalya Traffic PS,2023,8,1,Low
1352_7731,Central CEN Crime PS,2020,10,3,Medium
1352_7731,Central CEN Crime PS,2020,11,5,High
1352_7731,Central CEN Crime PS,2020,12,5,High
1352_7731,Central CEN Crime PS,2020,13,2,Medium
1352_7731,Central CEN Crime PS,2020,15,1,Low
1352_7731,Central CEN Crime PS,2020,16,1,Low
1352_7731,Central CEN Crime PS,2020,17,2,Medium
1352_7731,Central CEN Crime PS,2020,18,1,Low
1352_7731,Central CEN Crime PS,2020,19,6,High
1352_7731,Central CEN Crime PS,2020,20,2,Medium
1352_7731,Central CEN Crime PS,2020,21,1,Low
1352_7731,Central CEN Crime PS,2020,22,2,Medium
1352_7731,Central CEN Crime PS,2020,23,5,High
1352_7731,Central CEN Crime PS,2020,24,3,Medium
1352_7731,Central CEN Crime PS,2020,25,4,High
1352_7731,Central CEN Crime PS,2020,28,2,Medium
1352_7731,Central CEN Crime PS,2020,29,4,High
1352_7731,Central CEN Crime PS,2020,31,1,Low
1352_7731,Central CEN Crime PS,2020,32,3,Medium
1352_7731,Central CEN Crime PS,2020,33,5,High
1352_7731,Central CEN Crime PS,2020,34,7,High
1352_7731,Central CEN Crime PS,2020,35,5,High
1352_7731,Central CEN Crime PS,2020,36,9,High
1352_7731,Central CEN Crime PS,2020,37,4,High
1352_7731,Central CEN Crime PS,2020,38,6,High
1352_7731,Central CEN Crime PS,2020,39,5,High
1352_7731,Central CEN Crime PS,2020,40,9,High
1352_7731,Central CEN Crime PS,2020,41,2,Medium
1352_7731,Central CEN Crime PS,2020,42,8,High
1352_7731,Central CEN Crime PS,2020,43,6,High
1352_7731,Central CEN Crime PS,2020,44,4,High
1352_7731,Central CEN Crime PS,2020,45,5,High
1352_7731,Central CEN Crime PS,2020,46,5,High
1352_7731,Central CEN Crime PS,2020,47,2,Medium
1352_7731,Central CEN Crime PS,2020,48,2,Medium
1352_7731,Central CEN Crime PS,2020,49,3,Medium
1352_7731,Central CEN Crime PS,2020,50,5,High
1352_7731,Central CEN Crime PS,2020,51,6,High
1352_7731,Central CEN Crime PS,2020,52,4,High
1352_7731,Central CEN Crime PS,2020,53,8,High
1352_7731,Central CEN Crime PS,2021,1,3,Medium
1352_7731,Central CEN Crime PS,2021,2,5,High
1352_7731,Central CEN Crime PS,2021,3,7,High
1352_7731,Central CEN Crime PS,2021,4,4,High
1352_7731,Central CEN Crime PS,2021,5,8,High
1352_7731,Central CEN Crime PS,2021,6,4,High
1352_7731,Central CEN Crime PS,2021,7,7,High
1352_7731,Central CEN Crime PS,2021,8,3,Medium
1352_7731,Central CEN Crime PS,2021,9,4,High
1352_7731,Central CEN Crime PS,2021,10,1,Low
1352_7731,Central CEN Crime PS,2021,11,4,High
1352_7731,Central CEN Crime PS,2021,12,3,Medium
1352_7731,Central CEN Crime PS,2021,13,3,Medium
1352_7731,Central CEN Crime PS,2021,14,3,Medium
1352_7731,Central CEN Crime PS,2021,15,2,Medium
1352_7731,Central CEN Crime PS,2021,16,4,High
1352_7731,Central CEN Crime PS,2021,17,3,Medium
1352_7731,Central CEN Crime PS,2021,18,2,Medium
1352_7731,Central CEN Crime PS,2021,19,2,Medium
1352_7731,Central CEN Crime PS,2021,20,4,High
1352_7731,Central CEN Crime PS,2021,21,3,Medium
1352_7731,Central CEN Crime PS,2021,22,4,High
1352_7731,Central CEN Crime PS,2021,23,2,Medium
1352_7731,Central CEN Crime PS,2021,24,2,Medium
1352_7731,Central CEN Crime PS,2021,25,8,High
1352_7731,Central CEN Crime PS,2021,26,7,High
1352_7731,Central CEN Crime PS,2021,27,1,Low
1352_7731,Central CEN Crime PS,2021,28,4,High
1352_7731,Central CEN Crime PS,2021,29,5,High
1352_7731,Central CEN Crime PS,2021,30,7,High
1352_7731,Central CEN Crime PS,2021,31,5,High
1352_7731,Central CEN Crime PS,2021,32,6,High
1352_7731,Central CEN Crime PS,2021,33,6,High
1352_7731,Central CEN Crime PS,2021,34,5,High
1352_7731,Central CEN Crime PS,2021,35,6,High
1352_7731,Central CEN Crime PS,2021,36,3,Medium
1352_7731,Central CEN Crime PS,2021,37,8,High
1352_7731,Central CEN Crime PS,2021,38,6,High
1352_7731,Central CEN Crime PS,2021,39,7,High
1352_7731,Central CEN Crime PS,2021,40,8,High
1352_7731,Central CEN Crime PS,2021,41,4,High
1352_7731,Central CEN Crime PS,2021,42,3,Medium
1352_7731,Central CEN Crime PS,2021,43,6,High
1352_7731,Central CEN Crime PS,2021,44,2,Medium
1352_7731,Central CEN Crime PS,2021,46,7,High
1352_7731,Central CEN Crime PS,2021,47,4,High
1352_7731,Central CEN Crime PS,2021,48,7,High
1352_7731,Central CEN Crime PS,2021,50,2,Medium
1352_7731,Central CEN Crime PS,2021,51,3,Medium
1352_7731,Central CEN Crime PS,2021,52,7,High
1352_7731,Central CEN Crime PS,2022,1,6,High
1352_7731,Central CEN Crime PS,2022,2,3,Medium
1352_7731,Central CEN Crime PS,2022,3,5,High
1352_7731,Central CEN Crime PS,2022,4,3,Medium
1352_7731,Central CEN Crime PS,2022,5,10,High
1352_7731,Central CEN Crime PS,2022,6,5,High
1352_7731,Central CEN Crime PS,2022,7,3,Medium
1352_7731,Central CEN Crime PS,2022,8,8,High
1352_7731,Central CEN Crime PS,2022,9,5,High
1352_7731,Central CEN Crime PS,2022,10,1,Low
1352_7731,Central CEN Crime PS,2022,11,7,High
1352_7731,Central CEN Crime PS,2022,12,10,High
1352_7731,Central CEN Crime PS,2022,13,7,High
1352_7731,Central CEN Crime PS,2022,14,10,High
1352_7731,Central CEN Crime PS,2022,15,7,High
1352_7731,Central CEN Crime PS,2022,16,10,High
1352_7731,Central CEN Crime PS,2022,17,6,High
1352_7731,Central CEN Crime PS,2022,18,2,Medium
1352_7731,Central CEN Crime PS,2022,19,7,High
1352_7731,Central CEN Crime PS,2022,20,7,High
1352_7731,Central CEN Crime PS,2022,21,6,High
1352_7731,Central CEN Crime PS,2022,22,5,High
1352_7731,Central CEN Crime PS,2022,23,9,High
1352_7731,Central CEN Crime PS,2022,24,11,High
1352_7731,Central CEN Crime PS,2022,25,5,High
1352_7731,Central CEN Crime PS,2022,26,4,High
1352_7731,Central CEN Crime PS,2022,27,5,High
1352_7731,Central CEN Crime PS,2022,28,5,High
1352_7731,Central CEN Crime PS,2022,29,6,High
1352_7731,Central CEN Crime PS,2022,30,6,High
1352_7731,Central CEN Crime PS,2022,31,1,Low
1352_7731,Central CEN Crime PS,2022,32,4,High
1352_7731,Central CEN Crime PS,2022,33,5,High
1352_7731,Central CEN Crime PS,2022,34,10,High
1352_7731,Central CEN Crime PS,2022,35,8,High
1352_7731,Central CEN Crime PS,2022,36,5,High
1352_7731,Central CEN Crime PS,2022,37,8,High
1352_7731,Central CEN Crime PS,2022,38,7,High
1352_7731,Central CEN Crime PS,2022,39,6,High
1352_7731,Central CEN Crime PS,2022,40,5,High
1352_7731,Central CEN Crime PS,2022,41,5,High
1352_7731,Central CEN Crime PS,2022,42,6,High
1352_7731,Central CEN Crime PS,2022,43,4,High
1352_7731,Central CEN Crime PS,2022,44,9,High
1352_7731,Central CEN Crime PS,2022,45,7,High
1352_7731,Central CEN Crime PS,2022,46,11,High
1352_7731,Central CEN Crime PS,2022,47,4,High
1352_7731,Central CEN Crime PS,2022,48,9,High
1352_7731,Central CEN Crime PS,2022,49,10,High
1352_7731,Central CEN Crime PS,2022,50,5,High
1352_7731,Central CEN Crime PS,2022,51,7,High
1352_7731,Central CEN Crime PS,2022,52,6,High
1352_7731,Central CEN Crime PS,2023,1,6,High
1352_7731,Central CEN Crime PS,2023,2,9,High
1352_7731,Central CEN Crime PS,2023,3,4,High
1352_7731,Central CEN Crime PS,2023,4,7,High
1352_7731,Central CEN Crime PS,2023,5,5,High
1352_7731,Central CEN Crime PS,2023,6,3,Medium
1352_7731,Central CEN Crime PS,2023,7,8,High
1352_7731,Central CEN Crime PS,2023,8,3,Medium
1352_7731,Central CEN Crime PS,2023,9,9,High
1352_7731,Central CEN Crime PS,2023,10,6,High
1352_7731,Central CEN Crime PS,2023,11,11,High
1352_7731,Central CEN Crime PS,2023,12,5,High
1352_7731,Central CEN Crime PS,2023,13,5,High
1352_7731,Central CEN Crime PS,2023,14,1,Low
1352_7731,Central CEN Crime PS,2023,15,4,High
1352_7731,Central CEN Crime PS,2023,16,4,High
1352_7731,Central CEN Crime PS,2023,17,4,High
1352_7731,Central CEN Crime PS,2023,18,1,Low
1352_7731,Central CEN Crime PS,2023,19,6,High
1352_7731,Central CEN Crime PS,2023,20,4,High
1352_7731,Central CEN Crime PS,2023,21,9,High
1352_7731,Central CEN Crime PS,2023,22,2,Medium
1352_7731,Central CEN Crime PS,2023,23,9,High
1352_7731,Central CEN Crime PS,2023,24,13,High
1352_7731,Central CEN Crime PS,2023,25,6,High
1352_7731,Central CEN Crime PS,2023,26,8,High
1352_7731,Central CEN Crime PS,2023,27,12,High
1352_7731,Central CEN Crime PS,2023,28,6,High
1352_7731,Central CEN Crime PS,2023,29,9,High
1352_7731,Central CEN Crime PS,2023,30,6,High
1352_7731,Central CEN Crime PS,2023,31,7,High
1352_7731,Central CEN Crime PS,2023,32,6,High
1352_7731,Central CEN Crime PS,2023,33,2,Medium
1352_7731,Central CEN Crime PS,2023,34,5,High
1352_7731,Central CEN Crime PS,2023,35,9,High
1352_7731,Central CEN Crime PS,2023,36,7,High
1352_7731,Central CEN Crime PS,2023,37,7,High
1352_7731,Central CEN Crime PS,2023,38,4,High
1352_7731,Central CEN Crime PS,2023,39,3,Medium
1352_7731,Central CEN Crime PS,2023,40,1,Low
1352_7752,Peenya PS,2021,28,1,Low
1352_7768,Mahalakshmipuram PS,2022,37,1,Low
1352_7771,K.R. Puram PS,2019,16,1,Low
1354_7636,Banashankari PS,2016,1,1,Low
1354_7636,Banashankari PS,2016,2,4,High
1354_7636,Banashankari PS,2016,4,3,Medium
1354_7636,Banashankari PS,2016,5,3,Medium
1354_7636,Banashankari PS,2016,6,1,Low
1354_7636,Banashankari PS,2016,7,2,Medium
1354_7636,Banashankari PS,2016,10,1,Low
1354_7636,Banashankari PS,2016,11,3,Medium
1354_7636,Banashankari PS,2016,12,4,High
1354_7636,Banashankari PS,2016,13,1,Low
1354_7636,Banashankari PS,2016,14,3,Medium
1354_7636,Banashankari PS,2016,15,4,High
1354_7636,Banashankari PS,2016,16,3,Medium
1354_7636,Banashankari PS,2016,17,1,Low
1354_7636,Banashankari PS,2016,18,7,High
1354_7636,Banashankari PS,2016,19,1,Low
1354_7636,Banashankari PS,2016,20,1,Low
1354_7636,Banashankari PS,2016,21,1,Low
1354_7636,Banashankari PS,2016,22,4,High
1354_7636,Banashankari PS,2016,23,4,High
1354_7636,Banashankari PS,2016,25,3,Medium
1354_7636,Banashankari PS,2016,26,2,Medium
1354_7636,Banashankari PS,2016,27,3,Medium
1354_7636,Banashankari PS,2016,28,4,High
1354_7636,Banashankari PS,2016,29,1,Low
1354_7636,Banashankari PS,2016,30,1,Low
1354_7636,Banashankari PS,2016,31,5,High
1354_7636,Banashankari PS,2016,32,4,High
1354_7636,Banashankari PS,2016,33,2,Medium
1354_7636,Banashankari PS,2016,34,3,Medium
1354_7636,Banashankari PS,2016,35,6,High
1354_7636,Banashankari PS,2016,36,6,High
1354_7636,Banashankari PS,2016,38,6,High
1354_7636,Banashankari PS,2016,40,2,Medium
1354_7636,Banashankari PS,2016,41,1,Low
1354_7636,Banashankari PS,2016,42,2,Medium
1354_7636,Banashankari PS,2016,43,2,Medium
1354_7636,Banashankari PS,2016,44,3,Medium
1354_7636,Banashankari PS,2016,46,1,Low
1354_7636,Banashankari PS,2016,47,4,High
1354_7636,Banashankari PS,2016,48,1,Low
1354_7636,Banashankari PS,2016,49,2,Medium
1354_7636,Banashankari PS,2016,50,7,High
1354_7636,Banashankari PS,2016,51,6,High
1354_7636,Banashankari PS,2016,52,2,Medium
1354_7636,Banashankari PS,2016,53,3,Medium
1354_7636,Banashankari PS,2017,1,1,Low
1354_7636,Banashankari PS,2017,2,2,Medium
1354_7636,Banashankari PS,2017,3,1,Low
1354_7636,Banashankari PS,2017,4,7,High
1354_7636,Banashankari PS,2017,5,3,Medium
1354_7636,Banashankari PS,2017,6,6,High
1354_7636,Banashankari PS,2017,7,1,Low
1354_7636,Banashankari PS,2017,8,1,Low
1354_7636,Banashankari PS,2017,9,5,High
1354_7636,Banashankari PS,2017,10,6,High
1354_7636,Banashankari PS,2017,11,1,Low
1354_7636,Banashankari PS,2017,12,1,Low
1354_7636,Banashankari PS,2017,13,3,Medium
1354_7636,Banashankari PS,2017,14,1,Low
1354_7636,Banashankari PS,2017,15,2,Medium
1354_7636,Banashankari PS,2017,16,2,Medium
1354_7636,Banashankari PS,2017,17,3,Medium
1354_7636,Banashankari PS,2017,18,5,High
1354_7636,Banashankari PS,2017,19,5,High
1354_7636,Banashankari PS,2017,20,2,Medium
1354_7636,Banashankari PS,2017,21,2,Medium
1354_7636,Banashankari PS,2017,22,3,Medium
1354_7636,Banashankari PS,2017,24,2,Medium
