Grid_ID,Date,Crime_Count
2620_6411,2018-04-06,1
2620_6411,2018-04-07,1
2620_6411,2018-04-08,1
2620_6411,2018-04-09,1
2620_6411,2018-04-16,1
2620_6411,2018-04-19,1
2620_6411,2018-04-20,1
2620_6411,2018-04-21,2
2620_6411,2018-04-25,1
2620_6411,2018-04-26,1
2620_6411,2018-04-27,1
2620_6411,2018-04-28,1
2620_6411,2018-04-29,2
2620_6411,2018-05-06,1
2620_6411,2018-05-08,1
2620_6411,2018-05-09,1
2620_6411,2018-05-31,1
2620_6411,2018-06-03,1
2620_6411,2018-06-06,1
2620_6411,2018-06-11,1
2620_6411,2018-06-12,1
2620_6411,2018-06-13,1
2620_6411,2018-06-15,1
2620_6411,2018-06-17,1
2620_6411,2018-06-18,1
2620_6411,2018-06-28,1
2620_6411,2018-07-04,1
2620_6411,2018-07-05,1
2620_6411,2018-07-07,1
2620_6411,2018-07-08,1
2620_6411,2018-07-19,1
2620_6411,2018-07-22,2
2620_6411,2018-07-24,1
2620_6411,2018-07-25,1
2620_6411,2018-08-02,1
2620_6411,2018-08-04,2
2620_6411,2018-08-06,1
2620_6411,2018-08-08,2
2620_6411,2018-08-13,2
2620_6411,2018-08-16,1
2620_6411,2018-08-19,1
2620_6411,2018-08-23,1
2620_6411,2018-09-03,1
2620_6411,2018-09-08,2
2620_6411,2018-09-09,1
2620_6411,2018-09-11,2
2620_6411,2018-09-15,1
2620_6411,2018-09-22,1
2620_6411,2018-10-02,1
2620_6411,2018-10-08,1
2620_6411,2018-10-10,1
2620_6411,2018-10-11,1
2620_6411,2018-10-12,1
2620_6411,2018-10-22,1
2620_6411,2018-10-24,1
2620_6411,2018-10-26,1
2620_6411,2018-10-27,1
2620_6411,2018-10-28,1
2620_6411,2018-10-29,1
2620_6411,2018-11-13,1
2620_6411,2018-11-16,1
2620_6411,2018-11-27,1
2620_6411,2018-11-30,1
2620_6411,2018-12-03,2
2620_6411,2018-12-04,1
2620_6411,2018-12-14,1
2620_6411,2019-01-05,1
2620_6411,2019-01-06,1
2620_6411,2019-01-10,1
2620_6411,2019-01-12,1
2620_6411,2019-01-15,1
2620_6411,2019-01-17,1
2620_6411,2019-01-23,1
2620_6411,2019-01-28,1
2620_6411,2019-01-31,1
2620_6411,2019-02-02,1
2620_6411,2019-02-03,1
2620_6411,2019-02-05,1
2620_6411,2019-02-08,1
2620_6411,2019-02-14,2
2620_6411,2019-02-15,1
2620_6411,2019-02-17,1
2620_6411,2019-02-18,2
2620_6411,2019-03-01,2
2620_6411,2019-03-02,1
2620_6411,2019-03-03,1
2620_6411,2019-03-05,1
2620_6411,2019-03-08,1
2620_6411,2019-03-12,1
2620_6411,2019-03-16,2
2620_6411,2019-03-23,1
2620_6411,2019-03-26,1
2620_6411,2019-03-29,1
2620_6411,2019-03-30,1
2620_6411,2019-04-02,1
2620_6411,2019-04-06,1
2620_6411,2019-04-12,1
2620_6411,2019-04-18,1
2620_6411,2019-04-21,1
2620_6411,2019-04-23,1
2620_6411,2019-04-25,1
2620_6411,2019-04-26,1
2620_6411,2019-04-29,1
2620_6411,2019-05-06,1
2620_6411,2019-05-08,1
2620_6411,2019-05-10,1
2620_6411,2019-05-11,1
2620_6411,2019-05-13,1
2620_6411,2019-05-16,1
2620_6411,2019-05-17,1
2620_6411,2019-05-19,2
2620_6411,2019-05-21,1
2620_6411,2019-05-24,1
2620_6411,2019-05-30,1
2620_6411,2019-06-03,1
2620_6411,2019-06-07,1
2620_6411,2019-06-12,1
2620_6411,2019-06-13,1
2620_6411,2019-06-19,1
2620_6411,2019-06-21,1
2620_6411,2019-06-22,2
2620_6411,2019-06-25,1
2620_6411,2019-06-29,1
2620_6411,2019-07-02,1
2620_6411,2019-07-03,1
2620_6411,2019-07-04,1
2620_6411,2019-07-18,1
2620_6411,2019-07-22,2
2620_6411,2019-07-25,1
2620_6411,2019-07-27,1
2620_6411,2019-07-30,1
2620_6411,2019-08-02,1
2620_6411,2019-08-07,1
2620_6411,2019-08-08,1
2620_6411,2019-08-11,1
2620_6411,2019-08-15,1
2620_6411,2019-08-23,1
2620_6411,2019-08-29,1
2620_6411,2019-09-06,1
2620_6411,2019-09-07,1
2620_6411,2019-09-09,1
2620_6411,2019-09-12,1
2620_6411,2019-09-20,1
2620_6411,2019-09-24,1
2620_6411,2019-09-26,1
2620_6411,2019-10-09,1
2620_6411,2019-10-10,1
2620_6411,2019-10-16,1
2620_6411,2019-10-29,1
2620_6411,2019-11-01,1
2620_6411,2019-11-04,1
2620_6411,2019-11-15,2
2620_6411,2019-11-28,1
2620_6411,2019-12-09,1
2620_6411,2019-12-24,1
2620_6411,2019-12-25,1
2620_6411,2020-01-05,1
2620_6411,2020-01-07,1
2620_6411,2020-01-10,1
2620_6411,2020-01-11,1
2620_6411,2020-01-16,1
2620_6411,2020-01-24,1
2620_6411,2020-02-10,1
2620_6411,2020-02-17,1
2620_6411,2020-03-03,1
2620_6411,2020-03-06,1
2620_6411,2020-03-09,1
2620_6411,2020-03-12,1
2620_6411,2020-03-14,2
2620_6411,2020-03-17,1
2620_6411,2020-03-18,1
2620_6411,2020-03-31,1
2620_6411,2020-04-08,1
2620_6411,2020-04-20,1
2620_6411,2020-04-25,1
2620_6411,2020-04-27,1
2620_6411,2020-05-07,1
2620_6411,2020-05-09,1
2620_6411,2020-05-12,1
2620_6411,2020-05-14,1
2620_6411,2020-05-28,1
2620_6411,2020-05-30,1
2620_6411,2020-06-15,1
2620_6411,2020-06-29,1
2620_6411,2020-07-09,1
2620_6411,2020-07-17,1
2620_6411,2020-07-18,1
2620_6411,2020-07-22,1
2620_6411,2020-07-23,1
2620_6411,2020-07-24,1
2620_6411,2020-07-28,1
2620_6411,2020-08-18,1
2620_6411,2020-08-21,1
2620_6411,2020-09-04,1
2620_6411,2020-09-06,1
2620_6411,2020-09-20,2
2620_6411,2020-09-24,1
2620_6411,2020-09-25,1
2620_6411,2020-09-29,1
2620_6411,2020-09-30,1
2620_6411,2020-10-02,1
2620_6411,2020-10-05,1
2620_6411,2020-10-07,1
2620_6411,2020-10-08,1
2620_6411,2020-10-11,1
2620_6411,2020-10-12,1
2620_6411,2020-10-15,1
2620_6411,2020-10-17,1
2620_6411,2020-10-18,1
2620_6411,2020-11-05,1
2620_6411,2020-11-12,1
2620_6411,2020-11-16,1
2620_6411,2020-11-19,1
2620_6411,2020-11-29,1
2620_6411,2020-11-30,1
2620_6411,2020-12-01,1
2620_6411,2020-12-04,1
2620_6411,2020-12-08,1
2620_6411,2020-12-11,2
2620_6411,2021-01-02,1
2620_6411,2021-01-06,1
2620_6411,2021-01-08,1
2620_6411,2021-01-11,2
2620_6411,2021-01-15,1
2620_6411,2021-01-17,1
2620_6411,2021-01-21,1
2620_6411,2021-01-22,2
2620_6411,2021-01-23,1
2620_6411,2021-01-25,1
2620_6411,2021-01-30,1
2620_6411,2021-02-02,1
2620_6411,2021-02-04,1
2620_6411,2021-02-07,1
2620_6411,2021-02-18,1
2620_6411,2021-02-26,1
2620_6411,2021-03-08,1
2620_6411,2021-03-10,2
2620_6411,2021-03-23,1
2620_6411,2021-03-27,1
2620_6411,2021-03-31,1
2620_6411,2021-04-03,1
2620_6411,2021-04-07,1
2620_6411,2021-04-23,1
2620_6411,2021-04-24,1
2620_6411,2021-04-25,1
2620_6411,2021-04-26,1
2620_6411,2021-04-27,1
2620_6411,2021-05-06,1
2620_6411,2021-05-20,1
2620_6411,2021-05-25,1
2620_6411,2021-05-29,1
2620_6411,2021-06-03,1
2620_6411,2021-06-07,1
2620_6411,2021-06-08,1
2620_6411,2021-06-09,3
2620_6411,2021-06-10,1
2620_6411,2021-06-14,1
2620_6411,2021-06-23,1
2620_6411,2021-06-27,1
2620_6411,2021-06-29,1
2620_6411,2021-06-30,2
2620_6411,2021-07-02,1
2620_6411,2021-07-05,1
2620_6411,2021-07-08,1
2620_6411,2021-07-09,1
2620_6411,2021-07-14,1
2620_6411,2021-07-19,1
2620_6411,2021-07-23,1
2620_6411,2021-08-02,1
2620_6411,2021-08-09,1
2620_6411,2021-10-12,1
2620_6411,2021-11-03,1
2620_6411,2021-11-07,1
2620_6411,2021-11-13,1
2620_6411,2021-11-20,1
2620_6411,2021-11-24,1
2620_6411,2021-12-02,1
2620_6411,2021-12-06,1
2620_6411,2021-12-16,1
2620_6411,2021-12-20,1
2620_6411,2022-01-15,1
2620_6411,2022-01-22,1
2620_6411,2022-01-29,1
2620_6411,2022-02-05,1
2620_6411,2022-03-07,1
2620_6411,2022-04-28,1
2620_6411,2022-06-24,1
2620_6411,2022-08-03,1
2620_6411,2022-08-08,1
2620_6411,2022-08-25,1
2620_6411,2022-09-05,1
2620_6411,2022-09-16,1
2620_6411,2022-10-03,1
2620_6411,2022-10-07,1
2620_6411,2022-11-06,1
2620_6411,2022-12-17,1
2620_6411,2022-12-19,1
2620_6411,2022-12-30,1
2620_6411,2023-01-16,1
2620_6411,2023-02-06,1
2620_6411,2023-02-07,1
2620_6411,2023-03-03,1
2620_6411,2023-03-14,2
2620_6411,2023-04-16,2
2620_6411,2023-04-22,1
2620_6411,2023-04-24,1
2620_6411,2023-04-26,1
2620_6411,2023-05-02,1
2620_6411,2023-05-30,1
2620_6411,2023-05-31,1
2620_6411,2023-06-02,1
2620_6411,2023-06-04,1
2620_6411,2023-06-05,1
2620_6411,2023-06-08,1
2620_6411,2023-06-13,1
2620_6411,2023-06-14,2
2620_6411,2023-06-18,1
2620_6411,2023-06-19,1
2620_6411,2023-06-26,2
2620_6411,2023-06-28,2
2620_6411,2023-07-01,1
2620_6411,2023-07-06,2
2620_6411,2023-07-07,1
2620_6411,2023-07-08,1
2620_6411,2023-07-10,1
2620_6411,2023-07-18,1
2620_6411,2023-07-31,2
2620_6411,2023-08-02,1
2620_6411,2023-08-04,1
2620_6411,2023-08-05,1
2620_6411,2023-08-07,3
2620_6411,2023-08-11,1
2620_6411,2023-08-17,1
2620_6411,2023-08-29,1
2620_6411,2023-09-04,1
2620_6411,2023-09-13,1
2620_9293,2022-02-13,1
2689_7575,2018-10-11,1
2723_6336,2016-02-08,1
2723_6336,2016-02-29,1
2723_6336,2016-04-05,1
2723_6336,2016-04-15,1
2723_6336,2016-04-26,1
2723_6336,2016-05-10,1
2723_6336,2016-06-02,2
2723_6336,2016-06-03,1
2723_6336,2016-06-04,1
2723_6336,2016-06-08,1
2723_6336,2016-06-11,1
2723_6336,2016-06-14,2
2723_6336,2016-06-20,1
2723_6336,2016-07-15,1
2723_6336,2016-08-04,1
2723_6336,2016-08-18,1
2723_6336,2016-08-19,1
2723_6336,2016-09-03,1
2723_6336,2016-09-07,1
2723_6336,2016-09-14,2
2723_6336,2016-09-15,1
2723_6336,2016-09-23,1
2723_6336,2016-10-04,1
2723_6336,2016-10-13,1
2723_6336,2016-12-06,1
2723_6336,2016-12-08,2
2723_6336,2017-01-26,2
2723_6336,2017-01-30,1
2723_6336,2017-02-23,1
2723_6336,2017-03-02,1
2723_6336,2017-03-07,1
2723_6336,2017-03-21,1
2723_6336,2017-03-27,1
2723_6336,2017-04-07,2
2723_6336,2017-04-27,1
2723_6336,2017-05-10,1
2723_6336,2017-05-15,1
2723_6336,2017-05-20,1
2723_6336,2017-05-22,1
2723_6336,2017-05-24,1
2723_6336,2017-05-30,1
2723_6336,2017-06-05,1
2723_6336,2017-06-09,1
2723_6336,2017-06-12,1
2723_6336,2017-07-06,1
2723_6336,2017-07-11,1
2723_6336,2017-07-14,1
2723_6336,2017-08-05,1
2723_6336,2017-08-11,1
2723_6336,2017-08-22,1
2723_6336,2017-08-27,1
2723_6336,2017-08-28,1
2723_6336,2017-09-04,1
2723_6336,2017-09-12,2
2723_6336,2017-09-19,1
2723_6336,2017-09-21,1
2723_6336,2017-10-04,1
2723_6336,2017-10-06,1
2723_6336,2017-10-10,1
2723_6336,2017-10-11,1
2723_6336,2017-10-18,1
2723_6336,2017-10-21,1
2723_6336,2017-10-27,1
2723_6336,2017-11-02,1
2723_6336,2017-11-07,1
2723_6336,2017-11-13,1
2723_6336,2017-11-15,3
2723_6336,2017-11-22,1
2723_6336,2017-11-24,1
2723_6336,2017-12-12,1
2723_6336,2017-12-14,1
2723_6336,2017-12-16,1
2723_6336,2017-12-26,1
2723_6336,2017-12-27,1
2723_6336,2018-01-04,1
2723_6336,2018-01-12,1
2723_6336,2018-02-05,2
2723_6336,2018-02-07,1
2723_6336,2018-02-13,1
2723_6336,2018-02-16,3
2723_6336,2018-02-22,1
2723_6336,2018-02-27,1
2723_6336,2018-03-05,1
2723_6336,2018-03-08,1
2723_6336,2018-03-11,1
2723_6336,2018-03-13,1
2723_6336,2018-03-17,1
2723_6336,2018-03-19,1
2723_6336,2018-03-22,1
2723_6336,2018-03-26,3
2723_6336,2018-03-31,1
2723_6336,2018-04-03,1
2723_6336,2018-04-06,3
2723_6336,2018-04-10,1
2723_6336,2018-04-20,2
2723_6336,2018-04-23,1
2723_6336,2018-04-25,2
2723_6336,2018-05-14,1
2723_6336,2018-05-15,1
2723_6336,2018-05-21,1
2723_6336,2018-05-23,1
2723_6336,2018-05-25,1
2723_6336,2018-05-28,1
2723_6336,2018-05-31,1
2723_6336,2018-06-29,1
2723_6336,2018-07-05,1
2723_6336,2018-07-06,1
2723_6336,2018-07-09,2
2723_6336,2018-07-27,1
2723_6336,2018-08-01,1
2723_6336,2018-08-03,2
2723_6336,2018-08-07,1
2723_6336,2018-08-17,1
2723_6336,2018-08-23,1
2723_6336,2018-08-27,1
2723_6336,2018-09-19,1
2723_6336,2018-09-21,1
2723_6336,2018-09-22,3
2723_6336,2018-10-10,1
2723_6336,2018-10-17,1
2723_6336,2018-11-01,1
2723_6336,2018-11-02,1
2723_6336,2018-11-03,1
2723_6336,2018-11-17,1
2723_6336,2018-11-18,1
2723_6336,2018-11-21,1
2723_6336,2018-11-24,1
2723_6336,2018-12-02,2
2723_6336,2018-12-03,2
2723_6336,2018-12-05,1
2723_6336,2018-12-06,1
2723_6336,2018-12-07,1
2723_6336,2018-12-21,1
2723_6336,2019-02-25,1
2723_6336,2019-03-14,1
2723_6336,2019-03-28,1
2723_6336,2019-04-15,1
2723_6336,2019-05-22,1
2723_6336,2019-05-26,1
2723_6336,2019-05-27,1
2723_6336,2019-06-15,1
2723_6336,2019-06-16,1
2723_6336,2019-06-18,1
2723_6336,2019-06-22,1
2723_6336,2019-06-24,1
2723_6336,2019-06-25,1
2723_6336,2019-07-22,1
2723_6336,2019-07-24,1
2723_6336,2019-08-15,1
2723_6336,2019-08-25,1
2723_6336,2019-08-29,1
2723_6336,2019-09-14,1
2723_6336,2019-10-02,1
2723_6336,2019-10-05,1
2723_6336,2019-10-14,1
2723_6336,2019-10-25,1
2723_6336,2019-11-01,1
2723_6336,2019-11-06,1
2723_6336,2019-11-25,1
2723_6336,2019-12-07,1
2723_6336,2019-12-12,1
2723_6336,2019-12-16,1
2723_6336,2019-12-21,1
2723_6336,2021-02-11,1
2723_6336,2021-03-28,1
2723_6336,2021-04-11,1
2723_6336,2021-04-12,1
2723_6336,2021-06-09,1
2723_6336,2022-01-22,1
2723_6336,2022-01-23,1
2723_6336,2022-01-25,1
2723_6336,2022-01-31,1
2723_6336,2022-02-02,1
2723_6336,2022-02-19,1
2723_6336,2022-02-27,1
2723_6336,2022-06-16,1
2723_6336,2022-06-18,1
2723_6336,2022-06-25,1
2723_6336,2022-07-03,1
2723_6336,2022-07-04,1
2723_6336,2022-07-05,2
2723_6336,2022-07-23,1
2723_6336,2022-08-02,1
2723_6336,2022-08-11,1
2723_6336,2022-09-04,1
2723_6336,2022-09-19,1
2723_6336,2022-09-20,1
2723_6336,2022-09-21,1
2723_6336,2022-10-08,1
2723_6336,2022-10-10,1
2723_6336,2022-10-15,2
2723_6336,2022-10-19,1
2723_6336,2022-11-01,1
2723_6336,2022-11-08,2
2723_6336,2022-11-09,1
2723_6336,2022-11-17,1
2723_6336,2022-11-29,1
2723_6336,2022-12-03,1
2723_6336,2022-12-05,1
2723_6336,2022-12-11,1
2723_6336,2022-12-13,1
2723_6336,2022-12-15,1
2723_6336,2022-12-17,1
2723_6336,2022-12-21,1
2723_6336,2022-12-28,1
2723_6336,2023-01-03,2
2723_6336,2023-01-20,1
2723_6336,2023-02-02,1
2723_6336,2023-02-06,1
2723_6336,2023-02-08,2
2723_6336,2023-02-11,1
2723_6336,2023-02-14,1
2723_6336,2023-02-15,1
2723_6336,2023-02-16,1
2723_6336,2023-02-19,1
2723_6336,2023-03-02,1
2723_6336,2023-03-05,2
2723_6336,2023-03-09,2
2723_6336,2023-03-15,1
2723_6336,2023-04-21,1
2723_6336,2023-05-25,1
2723_6336,2023-05-26,1
2723_6336,2023-05-31,3
2723_6336,2023-06-01,1
2723_6336,2023-06-05,1
2723_6336,2023-06-06,1
2723_6336,2023-06-08,2
2723_6336,2023-06-14,1
2723_6336,2023-06-17,1
2723_6336,2023-06-24,1
2723_6336,2023-06-30,1
2723_6336,2023-07-03,1
2723_6336,2023-07-07,1
2723_6336,2023-07-08,1
2723_6336,2023-07-10,1
2723_6336,2023-07-11,1
2723_6336,2023-07-13,1
2723_6336,2023-07-16,1
2723_6336,2023-07-26,1
2723_6336,2023-07-28,1
2723_6336,2023-07-31,2
2723_6336,2023-08-01,1
2723_6336,2023-08-02,1
2723_6336,2023-08-03,2
2723_6336,2023-08-09,1
2723_6336,2023-08-11,1
2723_6336,2023-08-20,1
2723_6336,2023-09-11,1
2723_6336,2023-09-18,1
2723_6336,2023-09-19,2
2754_7740,2022-02-10,1
2773_8533,2020-07-29,1
2810_7539,2023-10-11,1
2844_6200,2016-01-05,2
2844_6200,2016-01-09,1
2844_6200,2016-01-13,4
2844_6200,2016-01-17,1
2844_6200,2016-01-18,1
2844_6200,2016-01-23,1
2844_6200,2016-01-28,1
2844_6200,2016-01-31,1
2844_6200,2016-02-01,1
2844_6200,2016-02-03,3
2844_6200,2016-02-04,1
2844_6200,2016-02-05,1
2844_6200,2016-02-16,1
2844_6200,2016-02-18,1
2844_6200,2016-02-19,1
2844_6200,2016-02-24,1
2844_6200,2016-03-13,2
2844_6200,2016-03-14,1
2844_6200,2016-03-17,1
2844_6200,2016-03-25,1
2844_6200,2016-03-27,2
2844_6200,2016-04-01,1
2844_6200,2016-04-09,1
2844_6200,2016-04-15,1
2844_6200,2016-04-19,1
2844_6200,2016-04-21,1
2844_6200,2016-04-23,1
2844_6200,2016-04-29,1
2844_6200,2016-05-05,1
2844_6200,2016-05-06,1
2844_6200,2016-05-09,1
2844_6200,2016-05-11,1
2844_6200,2016-05-13,1
2844_6200,2016-05-16,1
2844_6200,2016-05-17,1
2844_6200,2016-05-18,1
2844_6200,2016-05-21,1
2844_6200,2016-05-25,1
2844_6200,2016-05-28,1
2844_6200,2016-05-31,1
2844_6200,2016-06-04,1
2844_6200,2016-06-05,1
2844_6200,2016-06-08,1
2844_6200,2016-06-10,1
2844_6200,2016-06-11,1
2844_6200,2016-06-12,1
2844_6200,2016-06-18,1
2844_6200,2016-06-20,1
2844_6200,2016-06-21,2
2844_6200,2016-06-24,1
2844_6200,2016-06-28,1
2844_6200,2016-07-15,1
2844_6200,2016-07-16,1
2844_6200,2016-07-18,1
2844_6200,2016-07-21,1
2844_6200,2016-07-27,1
2844_6200,2016-08-03,1
2844_6200,2016-08-04,1
2844_6200,2016-08-08,2
2844_6200,2016-08-10,1
2844_6200,2016-08-15,2
2844_6200,2016-08-17,1
2844_6200,2016-08-18,1
2844_6200,2016-08-25,1
2844_6200,2016-08-26,1
2844_6200,2016-08-30,1
2844_6200,2016-09-12,1
2844_6200,2016-09-16,1
2844_6200,2016-09-21,1
2844_6200,2016-10-01,1
2844_6200,2016-10-03,1
2844_6200,2016-10-10,2
2844_6200,2016-10-17,1
2844_6200,2016-10-25,1
2844_6200,2016-10-29,1
2844_6200,2016-11-05,1
2844_6200,2016-11-16,1
2844_6200,2016-11-24,1
2844_6200,2016-12-08,1
2844_6200,2016-12-22,1
2844_6200,2017-01-02,1
2844_6200,2017-01-06,1
2844_6200,2017-01-14,1
2844_6200,2017-01-19,1
2844_6200,2017-01-20,1
2844_6200,2017-01-25,1
2844_6200,2017-01-29,3
2844_6200,2017-01-31,1
2844_6200,2017-02-01,1
2844_6200,2017-02-04,1
2844_6200,2017-02-06,1
2844_6200,2017-02-11,2
2844_6200,2017-02-13,3
2844_6200,2017-02-16,1
2844_6200,2017-02-17,1
2844_6200,2017-02-22,1
2844_6200,2017-02-23,1
2844_6200,2017-02-26,1
2844_6200,2017-02-27,2
2844_6200,2017-03-03,2
2844_6200,2017-03-04,1
2844_6200,2017-03-09,1
2844_6200,2017-03-10,1
2844_6200,2017-03-11,2
2844_6200,2017-03-16,1
2844_6200,2017-03-17,1
2844_6200,2017-03-18,1
2844_6200,2017-03-24,1
2844_6200,2017-03-28,2
2844_6200,2017-04-03,2
2844_6200,2017-04-06,1
2844_6200,2017-04-08,1
2844_6200,2017-04-10,1
2844_6200,2017-04-11,1
2844_6200,2017-04-14,1
2844_6200,2017-04-19,1
2844_6200,2017-04-22,3
2844_6200,2017-04-27,1
2844_6200,2017-04-29,2
2844_6200,2017-05-03,3
2844_6200,2017-05-05,2
2844_6200,2017-05-07,1
2844_6200,2017-05-08,2
2844_6200,2017-05-09,2
2844_6200,2017-05-10,1
2844_6200,2017-05-11,3
2844_6200,2017-05-13,1
2844_6200,2017-05-15,2
2844_6200,2017-05-19,1
2844_6200,2017-05-20,1
2844_6200,2017-05-23,1
2844_6200,2017-05-26,1
2844_6200,2017-05-31,1
2844_6200,2017-06-01,1
2844_6200,2017-06-03,3
2844_6200,2017-06-06,2
2844_6200,2017-06-07,1
2844_6200,2017-06-10,1
2844_6200,2017-06-12,1
2844_6200,2017-06-13,1
2844_6200,2017-06-14,1
2844_6200,2017-06-15,1
2844_6200,2017-06-16,1
2844_6200,2017-06-22,1
2844_6200,2017-06-24,1
2844_6200,2017-06-25,1
2844_6200,2017-06-29,3
2844_6200,2017-06-30,1
2844_6200,2017-07-04,1
2844_6200,2017-07-08,1
2844_6200,2017-07-10,1
2844_6200,2017-07-12,1
2844_6200,2017-07-15,1
2844_6200,2017-07-18,2
2844_6200,2017-07-24,1
2844_6200,2017-07-25,2
2844_6200,2017-07-27,1
2844_6200,2017-08-01,1
2844_6200,2017-08-04,1
2844_6200,2017-08-07,1
2844_6200,2017-08-09,1
2844_6200,2017-08-11,1
2844_6200,2017-08-13,1
2844_6200,2017-08-17,1
2844_6200,2017-08-21,1
2844_6200,2017-08-23,2
2844_6200,2017-08-24,1
2844_6200,2017-08-31,1
2844_6200,2017-09-04,2
2844_6200,2017-09-05,1
2844_6200,2017-09-11,1
2844_6200,2017-09-16,1
2844_6200,2017-09-21,1
2844_6200,2017-09-23,3
2844_6200,2017-09-26,1
2844_6200,2017-09-27,1
2844_6200,2017-10-04,1
2844_6200,2017-10-07,1
2844_6200,2017-10-10,1
2844_6200,2017-10-11,2
2844_6200,2017-10-14,3
2844_6200,2017-10-18,1
2844_6200,2017-10-19,1
2844_6200,2017-10-20,1
2844_6200,2017-10-26,1
2844_6200,2017-10-28,1
2844_6200,2017-11-03,1
2844_6200,2017-11-16,1
2844_6200,2017-11-22,2
2844_6200,2017-11-27,3
2844_6200,2017-11-28,1
2844_6200,2017-11-29,1
2844_6200,2017-12-05,2
2844_6200,2017-12-06,1
2844_6200,2017-12-11,1
2844_6200,2017-12-13,1
2844_6200,2017-12-18,1
2844_6200,2018-01-11,1
2844_6200,2018-01-12,1
2844_6200,2018-01-17,1
2844_6200,2018-01-21,1
2844_6200,2018-01-23,1
2844_6200,2018-02-01,1
2844_6200,2018-02-06,1
2844_6200,2018-02-07,2
2844_6200,2018-02-11,1
2844_6200,2018-02-15,2
2844_6200,2018-02-16,1
2844_6200,2018-02-18,1
2844_6200,2018-02-21,2
2844_6200,2018-02-23,3
2844_6200,2018-02-24,3
2844_6200,2018-02-26,3
2844_6200,2018-03-08,2
2844_6200,2018-03-10,1
2844_6200,2018-03-11,2
2844_6200,2018-03-12,1
2844_6200,2018-03-13,2
2844_6200,2018-03-14,4
2844_6200,2018-03-20,2
2844_6200,2018-03-21,1
2844_6200,2018-03-24,1
2844_6200,2018-03-28,1
2844_6200,2018-03-29,3
2844_6200,2018-03-30,2
2844_6200,2018-03-31,2
2844_6200,2018-04-02,1
2844_6200,2018-04-05,1
2844_6200,2018-04-11,2
2844_6200,2018-04-12,1
2844_6200,2018-04-14,1
2844_6200,2018-04-20,2
2844_6200,2018-04-23,1
2844_6200,2018-04-27,1
2844_6200,2018-05-10,2
2844_6200,2018-05-17,1
2844_6200,2018-05-20,1
2844_6200,2018-05-24,1
2844_6200,2018-05-27,2
2844_6200,2018-06-02,1
2844_6200,2018-06-03,1
2844_6200,2018-06-05,1
2844_6200,2018-06-06,1
2844_6200,2018-06-07,1
2844_6200,2018-06-08,1
2844_6200,2018-06-12,1
2844_6200,2018-06-13,1
2844_6200,2018-06-17,1
2844_6200,2018-06-21,1
2844_6200,2018-06-23,2
2844_6200,2018-07-04,1
2844_6200,2018-07-05,1
2844_6200,2018-07-07,1
2844_6200,2018-07-09,1
2844_6200,2018-07-11,1
2844_6200,2018-07-20,1
2844_6200,2018-07-21,2
2844_6200,2018-07-27,1
2844_6200,2018-07-31,2
2844_6200,2018-08-08,1
2844_6200,2018-08-10,1
2844_6200,2018-08-13,1
2844_6200,2018-08-20,1
2844_6200,2018-08-30,1
2844_6200,2018-08-31,1
2844_6200,2018-09-03,1
2844_6200,2018-09-05,1
2844_6200,2018-09-07,1
2844_6200,2018-09-11,1
2844_6200,2018-09-12,1
2844_6200,2018-09-17,1
2844_6200,2018-09-18,1
2844_6200,2018-09-20,1
2844_6200,2018-10-11,1
2844_6200,2018-10-17,1
2844_6200,2018-10-21,1
2844_6200,2018-10-30,1
2844_6200,2018-11-06,1
2844_6200,2018-11-16,1
2844_6200,2018-11-21,1
2844_6200,2018-11-23,1
2844_6200,2018-12-03,1
2844_6200,2018-12-04,1
2844_6200,2018-12-16,1
2844_6200,2018-12-20,4
2844_6200,2018-12-22,1
2844_6200,2019-01-13,1
2844_6200,2019-01-16,1
2844_6200,2019-01-22,1
2844_6200,2019-01-24,1
2844_6200,2019-01-29,1
2844_6200,2019-01-30,1
2844_6200,2019-02-03,1
2844_6200,2019-02-05,1
2844_6200,2019-02-12,2
2844_6200,2019-02-15,1
2844_6200,2019-02-17,1
2844_6200,2019-02-18,1
2844_6200,2019-02-27,1
2844_6200,2019-03-04,1
2844_6200,2019-03-10,1
2844_6200,2019-03-14,1
2844_6200,2019-03-15,2
2844_6200,2019-03-21,1
2844_6200,2019-03-23,1
2844_6200,2019-03-24,1
2844_6200,2019-03-27,1
2844_6200,2019-03-29,1
2844_6200,2019-04-04,1
2844_6200,2019-04-15,1
2844_6200,2019-04-19,1
2844_6200,2019-04-22,1
2844_6200,2019-04-25,1
2844_6200,2019-04-26,2
2844_6200,2019-05-02,1
2844_6200,2019-05-17,1
2844_6200,2019-05-28,1
2844_6200,2019-05-30,2
2844_6200,2019-05-31,1
2844_6200,2019-06-07,1
2844_6200,2019-06-10,1
2844_6200,2019-06-11,1
2844_6200,2019-06-14,1
2844_6200,2019-06-15,1
2844_6200,2019-06-16,1
2844_6200,2019-06-17,1
2844_6200,2019-06-18,1
2844_6200,2019-06-19,2
2844_6200,2019-06-22,1
2844_6200,2019-06-26,1
2844_6200,2019-06-29,1
2844_6200,2019-07-01,1
2844_6200,2019-07-02,1
2844_6200,2019-07-03,1
2844_6200,2019-07-10,1
2844_6200,2019-07-11,1
2844_6200,2019-07-21,1
2844_6200,2019-07-25,1
2844_6200,2019-07-26,1
2844_6200,2019-07-28,1
2844_6200,2019-07-31,1
