Grid_ID,UnitName,Year,Week,Week1,Week2,Week3,Week4,Target
1325_7710,Jayanagar PS,2017,34,4,1,1,1,1
1325_7710,Jayanagar PS,2017,37,1,1,1,3,1
1325_7710,Jayanagar PS,2017,42,1,1,3,2,0
1325_7710,Jayanagar PS,2017,43,1,3,2,1,1
1325_7710,Jayanagar PS,2017,50,3,2,1,2,0
1325_7710,Jayanagar PS,2018,6,2,1,2,1,0
1325_7710,Jayanagar PS,2018,7,1,2,1,1,0
1325_7710,Jayanagar PS,2018,9,2,1,1,1,0
1325_7710,Jayanagar PS,2018,11,1,1,1,1,1
1325_7710,Jayanagar PS,2018,12,1,1,1,2,0
1325_7710,Jayanagar PS,2018,14,1,1,2,1,0
1325_7710,Jayanagar PS,2018,15,1,2,1,1,0
1325_7710,Jayanagar PS,2018,17,2,1,1,1,0
1325_7710,Jayanagar PS,2018,25,1,1,1,1,0
1325_7710,Jayanagar PS,2018,31,1,1,1,1,0
1325_7710,Jayanagar PS,2018,36,1,1,1,1,0
1325_7710,Jayanagar PS,2018,41,1,1,1,1,0
1325_7710,Jayanagar PS,2018,51,1,1,1,1,1
1325_7710,Jayanagar PS,2019,1,1,1,1,2,0
1325_7710,Jayanagar PS,2019,2,1,1,2,1,0
1325_7710,Jayanagar PS,2019,30,1,2,1,1,0
1325_7710,Jayanagar PS,2019,37,2,1,1,1,0
1325_7710,Jayanagar PS,2019,45,1,1,1,1,0
1325_7710,Jayanagar PS,2019,52,1,1,1,1,0
1325_7710,Jayanagar PS,2020,2,1,1,1,1,0
1325_7710,Jayanagar PS,2020,6,1,1,1,1,0
1325_7710,Jayanagar PS,2020,7,1,1,1,1,0
1325_7710,Jayanagar PS,2020,12,1,1,1,1,0
1325_7710,Jayanagar PS,2020,13,1,1,1,1,0
1325_7710,Jayanagar PS,2020,24,1,1,1,1,0
1325_7710,Jayanagar PS,2020,32,1,1,1,1,0
1325_7710,Jayanagar PS,2020,34,1,1,1,1,0
1325_7710,Jayanagar PS,2020,36,1,1,1,1,0
1325_7710,Jayanagar PS,2020,42,1,1,1,1,0
1325_7710,Jayanagar PS,2020,45,1,1,1,1,1
1325_7710,Jayanagar PS,2020,46,1,1,1,2,0
1325_7710,Jayanagar PS,2020,48,1,1,2,1,0
1325_7710,Jayanagar PS,2020,49,1,2,1,1,0
1325_7710,Jayanagar PS,2020,51,2,1,1,1,0
1325_7710,Jayanagar PS,2021,6,1,1,1,1,0
1325_7710,Jayanagar PS,2021,7,1,1,1,1,0
1325_7710,Jayanagar PS,2021,9,1,1,1,1,0
1325_7710,Jayanagar PS,2021,11,1,1,1,1,1
1325_7710,Jayanagar PS,2021,14,1,1,1,2,0
1325_7710,Jayanagar PS,2021,15,1,1,2,1,0
1325_7710,Jayanagar PS,2021,16,1,2,1,1,0
1325_7710,Jayanagar PS,2021,17,2,1,1,1,0
1325_7710,Jayanagar PS,2021,23,1,1,1,1,1
1325_7710,Jayanagar PS,2021,24,1,1,1,3,2
1325_7710,Jayanagar PS,2021,26,1,1,3,6,1
1325_7710,Jayanagar PS,2021,32,1,3,6,2,0
1325_7710,Jayanagar PS,2021,33,3,6,2,1,1
1325_7710,Jayanagar PS,2021,37,6,2,1,3,1
1325_7710,Jayanagar PS,2021,38,2,1,3,2,0
1325_7710,Jayanagar PS,2021,39,1,3,2,1,0
1325_7710,Jayanagar PS,2021,43,3,2,1,1,0
1325_7710,Jayanagar PS,2021,45,2,1,1,1,1
1325_7710,Jayanagar PS,2021,48,1,1,1,2,0
1325_7710,Jayanagar PS,2021,49,1,1,2,1,2
1325_7710,Jayanagar PS,2021,50,1,2,1,7,1
1325_7710,Jayanagar PS,2021,51,2,1,7,3,0
1325_7710,Jayanagar PS,2022,1,1,7,3,1,0
1325_7710,Jayanagar PS,2022,4,7,3,1,1,2
1325_7710,Jayanagar PS,2022,5,3,1,1,7,2
1325_7710,Jayanagar PS,2022,6,1,1,7,12,1
1325_7710,Jayanagar PS,2022,7,1,7,12,2,2
1325_7710,Jayanagar PS,2022,8,7,12,2,6,0
1325_7710,Jayanagar PS,2022,9,12,2,6,1,2
1325_7710,Jayanagar PS,2022,10,2,6,1,4,2
1325_7710,Jayanagar PS,2022,11,6,1,4,4,1
1325_7710,Jayanagar PS,2022,12,1,4,4,2,1
1325_7710,Jayanagar PS,2022,13,4,4,2,2,1
1325_7710,Jayanagar PS,2022,14,4,2,2,2,1
1325_7710,Jayanagar PS,2022,15,2,2,2,2,0
1325_7710,Jayanagar PS,2022,16,2,2,2,1,0
1325_7710,Jayanagar PS,2022,17,2,2,1,1,1
1325_7710,Jayanagar PS,2022,19,2,1,1,3,0
1325_7710,Jayanagar PS,2022,20,1,1,3,1,1
1325_7710,Jayanagar PS,2022,21,1,3,1,2,1
1325_7710,Jayanagar PS,2022,23,3,1,2,3,1
1325_7710,Jayanagar PS,2022,24,1,2,3,2,1
1325_7710,Jayanagar PS,2022,26,2,3,2,3,2
1325_7710,Jayanagar PS,2022,27,3,2,3,6,0
1325_7710,Jayanagar PS,2022,28,2,3,6,1,1
1325_7710,Jayanagar PS,2022,29,3,6,1,2,1
1325_7710,Jayanagar PS,2022,30,6,1,2,2,0
1325_7710,Jayanagar PS,2022,31,1,2,2,1,0
1325_7710,Jayanagar PS,2022,32,2,2,1,1,1
1325_7710,Jayanagar PS,2022,33,2,1,1,2,1
1325_7710,Jayanagar PS,2022,34,1,1,2,2,0
1325_7710,Jayanagar PS,2022,35,1,2,2,1,1
1325_7710,Jayanagar PS,2022,36,2,2,1,3,0
1325_7710,Jayanagar PS,2022,38,2,1,3,1,2
1325_7710,Jayanagar PS,2022,39,1,3,1,4,2
1325_7710,Jayanagar PS,2022,41,3,1,4,4,2
1325_7710,Jayanagar PS,2022,44,1,4,4,4,2
1325_7710,Jayanagar PS,2022,45,4,4,4,6,0
1325_7710,Jayanagar PS,2022,46,4,4,6,1,1
1325_7710,Jayanagar PS,2022,47,4,6,1,2,1
1325_7710,Jayanagar PS,2022,49,6,1,2,3,2
1325_7710,Jayanagar PS,2022,50,1,2,3,4,0
1325_7710,Jayanagar PS,2022,52,2,3,4,1,0
1325_7710,Jayanagar PS,2023,1,3,4,1,1,1
1325_7710,Jayanagar PS,2023,2,4,1,1,2,1
1325_7710,Jayanagar PS,2023,3,1,1,2,2,2
1325_7710,Jayanagar PS,2023,4,1,2,2,4,1
1325_7710,Jayanagar PS,2023,5,2,2,4,2,1
1325_7710,Jayanagar PS,2023,6,2,4,2,2,0
1325_7710,Jayanagar PS,2023,7,4,2,2,1,2
1325_7710,Jayanagar PS,2023,8,2,2,1,5,0
1325_7710,Jayanagar PS,2023,11,2,1,5,1,1
1325_7710,Jayanagar PS,2023,12,1,5,1,2,0
1325_7710,Jayanagar PS,2023,13,5,1,2,1,2
1325_7710,Jayanagar PS,2023,14,1,2,1,4,1
1325_7710,Jayanagar PS,2023,15,2,1,4,3,1
1325_7710,Jayanagar PS,2023,16,1,4,3,2,0
1325_7710,Jayanagar PS,2023,17,4,3,2,1,1
1325_7710,Jayanagar PS,2023,18,3,2,1,2,0
1325_7710,Jayanagar PS,2023,20,2,1,2,1,1
1325_7710,Jayanagar PS,2023,21,1,2,1,2,1
1325_7710,Jayanagar PS,2023,22,2,1,2,2,2
1325_7710,Jayanagar PS,2023,23,1,2,2,6,1
1325_7710,Jayanagar PS,2023,24,2,2,6,3,1
1325_7710,Jayanagar PS,2023,25,2,6,3,3,2
1325_7710,Jayanagar PS,2023,26,6,3,3,8,1
1325_7710,Jayanagar PS,2023,27,3,3,8,3,1
1325_7710,Jayanagar PS,2023,28,3,8,3,2,1
1325_7710,Jayanagar PS,2023,29,8,3,2,2,1
1325_7710,Jayanagar PS,2023,30,3,2,2,2,1
1325_7710,Jayanagar PS,2023,31,2,2,2,2,1
1325_7710,Jayanagar PS,2023,32,2,2,2,3,2
1325_7710,Jayanagar PS,2023,34,2,2,3,5,2
1325_7710,Jayanagar PS,2023,35,2,3,5,8,0
1325_7710,Jayanagar PS,2023,36,3,5,8,1,1
1325_7710,Jayanagar PS,2023,37,5,8,1,3,2
1325_7710,Jayanagar PS,2023,38,8,1,3,7,1
1325_7710,Jayanagar PS,2023,39,1,3,7,3,1
1325_7723,Amruthahally PS,2023,51,1,1,1,3,1
1325_7723,Amruthahally PS,2023,52,1,1,3,3,1
1325_7725,Sanjay Nagar PS,2023,35,1,1,1,1,0
1325_7725,Sanjay Nagar PS,2023,36,1,1,1,1,0
1325_7725,Sanjay Nagar PS,2023,37,1,1,1,1,0
1325_7725,Sanjay Nagar PS,2023,38,1,1,1,1,0
1325_7725,Sanjay Nagar PS,2023,39,1,1,1,1,0
1325_7725,Sanjay Nagar PS,2023,40,1,1,1,1,0
1325_7725,Sanjay Nagar PS,2023,43,1,1,1,1,1
1325_7725,Sanjay Nagar PS,2023,45,1,1,1,2,1
1325_7725,Sanjay Nagar PS,2023,47,1,1,2,2,0
1325_7725,Sanjay Nagar PS,2023,49,1,2,2,1,0
1325_7725,Sanjay Nagar PS,2023,50,2,2,1,1,0
1325_7725,Sanjay Nagar PS,2023,51,2,1,1,1,0
1325_7725,Sanjay Nagar PS,2023,51,1,1,1,1,0
1325_7725,Sanjay Nagar PS,2023,52,1,1,1,1,0
1325_7732,Jalahalli PS,2023,52,1,1,1,1,0
1325_7770,Devanahalli Traffic PS,2023,39,1,1,1,1,0
1325_7770,Devanahalli Traffic PS,2023,51,1,1,1,1,0
1325_7771,Devanahalli Traffic PS,2022,34,1,1,1,1,0
1325_7771,Devanahalli Traffic PS,2023,5,1,1,1,1,0
1325_7771,Devanahalli Traffic PS,2023,50,1,1,1,1,0
1325_7771,Devanahalli Traffic PS,2023,52,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2017,46,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2017,48,1,1,1,1,1
1326_7771,Devanahalli Traffic PS,2017,49,1,1,1,2,1
1326_7771,Devanahalli Traffic PS,2017,51,1,1,2,2,0
1326_7771,Devanahalli Traffic PS,2018,9,1,2,2,1,0
1326_7771,Devanahalli Traffic PS,2018,22,2,2,1,1,0
1326_7771,Devanahalli Traffic PS,2018,31,2,1,1,1,0
1326_7771,Devanahalli Traffic PS,2018,43,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2019,6,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2020,6,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2020,51,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2021,32,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2021,40,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2023,15,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2023,35,1,1,1,1,0
1326_7771,Devanahalli Traffic PS,2023,40,1,1,1,1,0
1327_7749,Kadugodi PS,2016,5,3,3,1,3,1
1327_7749,Kadugodi PS,2016,6,3,1,3,2,1
1327_7749,Kadugodi PS,2016,7,1,3,2,2,1
1327_7749,Kadugodi PS,2016,8,3,2,2,3,0
1327_7749,Kadugodi PS,2016,9,2,2,3,1,1
1327_7749,Kadugodi PS,2016,10,2,3,1,3,2
1327_7749,Kadugodi PS,2016,11,3,1,3,4,1
1327_7749,Kadugodi PS,2016,12,1,3,4,3,1
1327_7749,Kadugodi PS,2016,14,3,4,3,2,2
1327_7749,Kadugodi PS,2016,15,4,3,2,4,1
1327_7749,Kadugodi PS,2016,16,3,2,4,3,0
1327_7749,Kadugodi PS,2016,17,2,4,3,1,1
1327_7749,Kadugodi PS,2016,18,4,3,1,3,1
1327_7749,Kadugodi PS,2016,19,3,1,3,2,1
1327_7749,Kadugodi PS,2016,20,1,3,2,2,1
1327_7749,Kadugodi PS,2016,21,3,2,2,2,1
1327_7749,Kadugodi PS,2016,22,2,2,2,3,2
1327_7749,Kadugodi PS,2016,23,2,2,3,5,2
1327_7749,Kadugodi PS,2016,24,2,3,5,6,2
1327_7749,Kadugodi PS,2016,25,3,5,6,5,2
1327_7749,Kadugodi PS,2016,26,5,6,5,4,0
1327_7749,Kadugodi PS,2016,27,6,5,4,1,0
1327_7749,Kadugodi PS,2016,28,5,4,1,1,1
1327_7749,Kadugodi PS,2016,29,4,1,1,3,0
1327_7749,Kadugodi PS,2016,31,1,1,3,1,2
1327_7749,Kadugodi PS,2016,33,1,3,1,5,0
1327_7749,Kadugodi PS,2016,34,3,1,5,1,2
1327_7749,Kadugodi PS,2016,35,1,5,1,6,1
1327_7749,Kadugodi PS,2016,36,5,1,6,3,1
1327_7749,Kadugodi PS,2016,38,1,6,3,2,0
1327_7749,Kadugodi PS,2016,39,6,3,2,1,1
1327_7749,Kadugodi PS,2016,40,3,2,1,2,2
1327_7749,Kadugodi PS,2016,41,2,1,2,4,2
1327_7749,Kadugodi PS,2016,42,1,2,4,6,0
1327_7749,Kadugodi PS,2016,43,2,4,6,1,2
1327_7749,Kadugodi PS,2016,45,4,6,1,5,1
1327_7749,Kadugodi PS,2016,46,6,1,5,2,1
1327_7749,Kadugodi PS,2016,47,1,5,2,2,1
1327_7749,Kadugodi PS,2016,48,5,2,2,2,0
1327_7749,Kadugodi PS,2016,49,2,2,2,1,1
1327_7749,Kadugodi PS,2016,50,2,2,1,3,1
1327_7749,Kadugodi PS,2016,51,2,1,3,3,1
1327_7749,Kadugodi PS,2016,52,1,3,3,2,1
1327_7749,Kadugodi PS,2016,53,3,3,2,2,0
1327_7749,Kadugodi PS,2017,1,3,2,2,1,2
1327_7749,Kadugodi PS,2017,2,2,2,1,5,0
1327_7749,Kadugodi PS,2017,3,2,1,5,1,1
1327_7749,Kadugodi PS,2017,4,1,5,1,2,0
1327_7749,Kadugodi PS,2017,5,5,1,2,1,2
1327_7749,Kadugodi PS,2017,6,1,2,1,4,0
1327_7749,Kadugodi PS,2017,7,2,1,4,1,2
1327_7749,Kadugodi PS,2017,8,1,4,1,5,1
1327_7749,Kadugodi PS,2017,10,4,1,5,2,2
1327_7749,Kadugodi PS,2017,11,1,5,2,6,2
1327_7749,Kadugodi PS,2017,12,5,2,6,6,0
1327_7749,Kadugodi PS,2017,13,2,6,6,1,1
1327_7749,Kadugodi PS,2017,14,6,6,1,2,0
1327_7749,Kadugodi PS,2017,15,6,1,2,1,2
1327_7749,Kadugodi PS,2017,17,1,2,1,4,2
1327_7749,Kadugodi PS,2017,18,2,1,4,4,1
1327_7749,Kadugodi PS,2017,19,1,4,4,2,1
1327_7749,Kadugodi PS,2017,21,4,4,2,3,2
1327_7749,Kadugodi PS,2017,22,4,2,3,4,1
1327_7749,Kadugodi PS,2017,23,2,3,4,2,1
1327_7749,Kadugodi PS,2017,24,3,4,2,2,2
1327_7749,Kadugodi PS,2017,25,4,2,2,4,0
1327_7749,Kadugodi PS,2017,26,2,2,4,1,1
1327_7749,Kadugodi PS,2017,27,2,4,1,3,1
1327_7749,Kadugodi PS,2017,28,4,1,3,2,2
1327_7749,Kadugodi PS,2017,30,1,3,2,7,2
1327_7749,Kadugodi PS,2017,31,3,2,7,4,1
1327_7749,Kadugodi PS,2017,32,2,7,4,3,1
1327_7749,Kadugodi PS,2017,33,7,4,3,2,1
1327_7749,Kadugodi PS,2017,34,4,3,2,2,0
1327_7749,Kadugodi PS,2017,35,3,2,2,1,2
1327_7749,Kadugodi PS,2017,36,2,2,1,4,2
1327_7749,Kadugodi PS,2017,37,2,1,4,5,0
1327_7749,Kadugodi PS,2017,38,1,4,5,1,1
1327_7749,Kadugodi PS,2017,39,4,5,1,3,0
1327_7749,Kadugodi PS,2017,40,5,1,3,1,2
1327_7749,Kadugodi PS,2017,41,1,3,1,4,1
1327_7749,Kadugodi PS,2017,42,3,1,4,2,0
1327_7749,Kadugodi PS,2017,43,1,4,2,1,2
1327_7749,Kadugodi PS,2017,44,4,2,1,4,1
1327_7749,Kadugodi PS,2017,45,2,1,4,3,2
1327_7749,Kadugodi PS,2017,46,1,4,3,6,2
1327_7749,Kadugodi PS,2017,47,4,3,6,5,0
1327_7749,Kadugodi PS,2017,48,3,6,5,1,0
1327_7749,Kadugodi PS,2017,49,6,5,1,1,1
1327_7749,Kadugodi PS,2017,50,5,1,1,2,1
1327_7749,Kadugodi PS,2017,51,1,1,2,3,2
1327_7749,Kadugodi PS,2017,52,1,2,3,6,2
1327_7749,Kadugodi PS,2018,1,2,3,6,4,0
1327_7749,Kadugodi PS,2018,2,3,6,4,1,0
1327_7749,Kadugodi PS,2018,3,6,4,1,1,0
1327_7749,Kadugodi PS,2018,4,4,1,1,1,1
1327_7749,Kadugodi PS,2018,5,1,1,1,2,1
1327_7749,Kadugodi PS,2018,6,1,1,2,2,1
1327_7749,Kadugodi PS,2018,7,1,2,2,2,0
1327_7749,Kadugodi PS,2018,8,2,2,2,1,1
1327_7749,Kadugodi PS,2018,9,2,2,1,2,0
1327_7749,Kadugodi PS,2018,10,2,1,2,1,2
1327_7749,Kadugodi PS,2018,11,1,2,1,4,1
1327_7749,Kadugodi PS,2018,12,2,1,4,2,1
1327_7749,Kadugodi PS,2018,13,1,4,2,2,1
1327_7749,Kadugodi PS,2018,14,4,2,2,2,0
1327_7749,Kadugodi PS,2018,15,2,2,2,1,2
1327_7749,Kadugodi PS,2018,16,2,2,1,6,0
1327_7749,Kadugodi PS,2018,17,2,1,6,1,1
1327_7749,Kadugodi PS,2018,18,1,6,1,2,0
1327_7749,Kadugodi PS,2018,20,6,1,2,1,0
1327_7749,Kadugodi PS,2018,21,1,2,1,1,0
1327_7749,Kadugodi PS,2018,22,2,1,1,1,1
1327_7749,Kadugodi PS,2018,23,1,1,1,2,0
1327_7749,Kadugodi PS,2018,24,1,1,2,1,1
1327_7749,Kadugodi PS,2018,25,1,2,1,3,1
1327_7749,Kadugodi PS,2018,27,2,1,3,2,0
1327_7749,Kadugodi PS,2018,28,1,3,2,1,2
1327_7749,Kadugodi PS,2018,29,3,2,1,6,1
1327_7749,Kadugodi PS,2018,30,2,1,6,3,0
1327_7749,Kadugodi PS,2018,31,1,6,3,1,2
1327_7749,Kadugodi PS,2018,32,6,3,1,5,2
1327_7749,Kadugodi PS,2018,33,3,1,5,4,0
1327_7749,Kadugodi PS,2018,34,1,5,4,1,2
1327_7749,Kadugodi PS,2018,35,5,4,1,4,0
1327_7749,Kadugodi PS,2018,36,4,1,4,1,2
1327_7749,Kadugodi PS,2018,38,1,4,1,4,2
1327_7749,Kadugodi PS,2018,39,4,1,4,4,1
1327_7749,Kadugodi PS,2018,40,1,4,4,3,0
1327_7749,Kadugodi PS,2018,41,4,4,3,1,0
1327_7749,Kadugodi PS,2018,42,4,3,1,1,0
1327_7749,Kadugodi PS,2018,43,3,1,1,1,1
1327_7749,Kadugodi PS,2018,44,1,1,1,2,1
1327_7749,Kadugodi PS,2018,45,1,1,2,3,1
1327_7749,Kadugodi PS,2018,47,1,2,3,2,2
1327_7749,Kadugodi PS,2018,48,2,3,2,7,1
1327_7749,Kadugodi PS,2018,49,3,2,7,2,2
1327_7749,Kadugodi PS,2018,50,2,7,2,4,2
1327_7749,Kadugodi PS,2018,51,7,2,4,6,1
1327_7749,Kadugodi PS,2018,52,2,4,6,2,1
1327_7749,Kadugodi PS,2019,2,4,6,2,2,1
1327_7749,Kadugodi PS,2019,3,6,2,2,2,2
1327_7749,Kadugodi PS,2019,4,2,2,2,4,1
1327_7749,Kadugodi PS,2019,5,2,2,4,2,0
1327_7749,Kadugodi PS,2019,6,2,4,2,1,1
1327_7749,Kadugodi PS,2019,7,4,2,1,2,1
1327_7749,Kadugodi PS,2019,8,2,1,2,2,1
1327_7749,Kadugodi PS,2019,9,1,2,2,2,0
1327_7749,Kadugodi PS,2019,10,2,2,2,1,1
1327_7749,Kadugodi PS,2019,11,2,2,1,2,2
1327_7749,Kadugodi PS,2019,12,2,1,2,4,1
1327_7749,Kadugodi PS,2019,13,1,2,4,2,2
1327_7749,Kadugodi PS,2019,14,2,4,2,4,1
1327_7749,Kadugodi PS,2019,16,4,2,4,3,1
1327_7749,Kadugodi PS,2019,17,2,4,3,3,1
1327_7749,Kadugodi PS,2019,18,4,3,3,3,1
1327_7749,Kadugodi PS,2019,19,3,3,3,2,1
1327_7749,Kadugodi PS,2019,20,3,3,2,3,1
1327_7749,Kadugodi PS,2019,21,3,2,3,2,2
1327_7749,Kadugodi PS,2019,22,2,3,2,4,1
1327_7749,Kadugodi PS,2019,23,3,2,4,3,0
1327_7749,Kadugodi PS,2019,24,2,4,3,1,0
1327_7749,Kadugodi PS,2019,25,4,3,1,1,2
1327_7749,Kadugodi PS,2019,26,3,1,1,5,1
1327_7749,Kadugodi PS,2019,27,1,1,5,2,0
1327_7749,Kadugodi PS,2019,28,1,5,2,1,1
1327_7749,Kadugodi PS,2019,29,5,2,1,3,2
1327_7749,Kadugodi PS,2019,30,2,1,3,6,1
1327_7749,Kadugodi PS,2019,31,1,3,6,3,0
1327_7749,Kadugodi PS,2019,33,3,6,3,1,1
1327_7749,Kadugodi PS,2019,35,6,3,1,2,0
1327_7749,Kadugodi PS,2019,36,3,1,2,1,0
1327_7749,Kadugodi PS,2019,39,1,2,1,1,0
1327_7749,Kadugodi PS,2019,40,2,1,1,1,0
1327_7749,Kadugodi PS,2019,41,1,1,1,1,0
1327_7749,Kadugodi PS,2019,43,1,1,1,1,0
1327_7749,Kadugodi PS,2019,45,1,1,1,1,1
1327_7749,Kadugodi PS,2019,48,1,1,1,2,1
1327_7749,Kadugodi PS,2019,50,1,1,2,2,1
1327_7749,Kadugodi PS,2019,51,1,2,2,2,0
1327_7749,Kadugodi PS,2020,3,2,2,2,1,0
1327_7749,Kadugodi PS,2020,5,2,2,1,1,1
1327_7749,Kadugodi PS,2020,6,2,1,1,3,0
1327_7749,Kadugodi PS,2020,8,1,1,3,1,0
1327_7749,Kadugodi PS,2020,9,1,3,1,1,0
1327_7749,Kadugodi PS,2020,10,3,1,1,1,1
1327_7749,Kadugodi PS,2020,11,1,1,1,3,2
1327_7749,Kadugodi PS,2020,12,1,1,3,4,0
1327_7749,Kadugodi PS,2020,15,1,3,4,1,0
1327_7749,Kadugodi PS,2020,19,3,4,1,1,0
1327_7749,Kadugodi PS,2020,20,4,1,1,1,0
1327_7749,Kadugodi PS,2020,24,1,1,1,1,1
1327_7749,Kadugodi PS,2020,27,1,1,1,2,0
1327_7749,Kadugodi PS,2020,28,1,1,2,1,1
1327_7749,Kadugodi PS,2020,37,1,2,1,2,0
1327_7749,Kadugodi PS,2020,39,2,1,2,1,1
1327_7749,Kadugodi PS,2020,40,1,2,1,2,1
1327_7749,Kadugodi PS,2020,41,2,1,2,3,0
1327_7749,Kadugodi PS,2020,44,1,2,3,1,1
1327_7749,Kadugodi PS,2020,45,2,3,1,2,0
1327_7749,Kadugodi PS,2020,48,3,1,2,1,0
1327_7749,Kadugodi PS,2020,49,1,2,1,1,1
1327_7749,Kadugodi PS,2020,51,2,1,1,3,0
1327_7749,Kadugodi PS,2021,1,1,1,3,1,0
1327_7749,Kadugodi PS,2021,2,1,3,1,1,0
1327_7749,Kadugodi PS,2021,3,3,1,1,1,0
1327_7749,Kadugodi PS,2021,4,1,1,1,1,1
1327_7749,Kadugodi PS,2021,5,1,1,1,2,0
1327_7749,Kadugodi PS,2021,6,1,1,2,1,1
1327_7749,Kadugodi PS,2021,8,1,2,1,2,0
1327_7749,Kadugodi PS,2021,9,2,1,2,1,0
1327_7749,Kadugodi PS,2021,12,1,2,1,1,1
1327_7749,Kadugodi PS,2021,13,2,1,1,3,0
1327_7749,Kadugodi PS,2021,14,1,1,3,1,0
1327_7749,Kadugodi PS,2021,15,1,3,1,1,1
1327_7749,Kadugodi PS,2021,16,3,1,1,2,0
1327_7749,Kadugodi PS,2021,18,1,1,2,1,0
1327_7749,Kadugodi PS,2021,20,1,2,1,1,1
1327_7749,Kadugodi PS,2021,21,2,1,1,2,1
1327_7749,Kadugodi PS,2021,22,1,1,2,2,0
1327_7749,Kadugodi PS,2021,23,1,2,2,1,0
1327_7749,Kadugodi PS,2021,24,2,2,1,1,0
1327_7749,Kadugodi PS,2021,25,2,1,1,1,1
1327_7749,Kadugodi PS,2021,27,1,1,1,2,0
1327_7749,Kadugodi PS,2021,28,1,1,2,1,0
1327_7749,Kadugodi PS,2021,29,1,2,1,1,0
1327_7749,Kadugodi PS,2021,31,2,1,1,1,1
1327_7749,Kadugodi PS,2021,32,1,1,1,2,1
1327_7749,Kadugodi PS,2021,34,1,1,2,2,0
1327_7749,Kadugodi PS,2021,35,1,2,2,1,1
1327_7749,Kadugodi PS,2021,38,2,2,1,2,1
1327_7749,Kadugodi PS,2021,39,2,1,2,2,0
1327_7749,Kadugodi PS,2021,40,1,2,2,1,1
1327_7749,Kadugodi PS,2021,41,2,2,1,2,1
1327_7749,Kadugodi PS,2021,42,2,1,2,2,0
1327_7749,Kadugodi PS,2021,45,1,2,2,1,1
1327_7749,Kadugodi PS,2021,46,2,2,1,3,0
1327_7749,Kadugodi PS,2021,47,2,1,3,1,1
1327_7749,Kadugodi PS,2021,50,1,3,1,2,2
1327_7749,Kadugodi PS,2022,2,3,1,2,6,0
1327_7749,Kadugodi PS,2022,3,1,2,6,1,0
1327_7749,Kadugodi PS,2022,5,2,6,1,1,1
1327_7749,Kadugodi PS,2022,6,6,1,1,3,0
1327_7749,Kadugodi PS,2022,9,1,1,3,1,1
1327_7749,Kadugodi PS,2022,10,1,3,1,2,0
1327_7749,Kadugodi PS,2022,11,3,1,2,1,0
1327_7749,Kadugodi PS,2022,12,1,2,1,1,0
1327_7749,Kadugodi PS,2022,13,2,1,1,1,0
1327_7749,Kadugodi PS,2022,14,1,1,1,1,1
1327_7749,Kadugodi PS,2022,15,1,1,1,2,0
1327_7749,Kadugodi PS,2022,16,1,1,2,1,1
1327_7749,Kadugodi PS,2022,19,1,2,1,2,0
1327_7749,Kadugodi PS,2022,21,2,1,2,1,0
1327_7749,Kadugodi PS,2022,22,1,2,1,1,1
1327_7749,Kadugodi PS,2022,23,2,1,1,2,1
1327_7749,Kadugodi PS,2022,24,1,1,2,2,0
1327_7749,Kadugodi PS,2022,25,1,2,2,1,2
1327_7749,Kadugodi PS,2022,26,2,2,1,4,1
1327_7749,Kadugodi PS,2022,28,2,1,4,3,2
1327_7749,Kadugodi PS,2022,29,1,4,3,5,0
1327_7749,Kadugodi PS,2022,30,4,3,5,1,0
1327_7749,Kadugodi PS,2022,31,3,5,1,1,1
1327_7749,Kadugodi PS,2022,32,5,1,1,2,0
1327_7749,Kadugodi PS,2022,33,1,1,2,1,0
1327_7749,Kadugodi PS,2022,34,1,2,1,1,0
1327_7749,Kadugodi PS,2022,35,2,1,1,1,1
1327_7749,Kadugodi PS,2022,36,1,1,1,2,0
1327_7749,Kadugodi PS,2022,37,1,1,2,1,1
1327_7749,Kadugodi PS,2022,38,1,2,1,3,1
1327_7749,Kadugodi PS,2022,39,2,1,3,2,1
1327_7749,Kadugodi PS,2022,40,1,3,2,2,1
1327_7749,Kadugodi PS,2022,41,3,2,2,3,0
1327_7749,Kadugodi PS,2022,43,2,2,3,1,0
1327_7749,Kadugodi PS,2022,45,2,3,1,1,0
1327_7749,Kadugodi PS,2022,46,3,1,1,1,0
1327_7749,Kadugodi PS,2022,47,1,1,1,1,1
1327_7749,Kadugodi PS,2022,48,1,1,1,2,0
1327_7749,Kadugodi PS,2022,49,1,1,2,1,0
1327_7749,Kadugodi PS,2022,51,1,2,1,1,0
1327_7749,Kadugodi PS,2022,52,2,1,1,1,0
1327_7749,Kadugodi PS,2023,2,1,1,1,1,0
1327_7749,Kadugodi PS,2023,4,1,1,1,1,0
1327_7749,Kadugodi PS,2023,6,1,1,1,1,1
1327_7749,Kadugodi PS,2023,7,1,1,1,2,1
1327_7749,Kadugodi PS,2023,8,1,1,2,3,1
