Grid_ID,Grid_X,Grid_Y,Hawkes_Intensity,VICTIM COUNT,Accused Count,Unique_Crime_Types,Crime_Count,Risk_Label
1297_9741,1297,9741,3.4304921998467204e-10,0.0,0.5,2,2,0
1298_7321,1298,7321,0.0,0.0,2.0,1,1,0
1298_7490,1298,7490,0.0,0.0,0.0,1,1,0
1298_755,1298,755,0.0,0.0,0.0,1,1,0
1298_760,1298,760,0.0,0.0,1.0,1,1,0
1298_7707,1298,7707,4.189139834368292,0.0,0.9913419913419913,5,231,2
1298_7712,1298,7712,0.3032653298563167,0.0,1.0,1,2,0
1298_7723,1298,7723,2.5180423251950364e-08,0.0,0.6666666666666666,3,3,0
1298_7726,1298,7726,0.0,0.0,4.0,1,1,0
1298_7732,1298,7732,0.0,0.0,1.0,1,1,0
1298_7734,1298,7734,0.0,0.0,0.0,1,1,0
1298_7735,1298,7735,0.0,0.0,3.0,1,1,0
1298_7736,1298,7736,0.0,0.0,3.0,1,1,0
1298_7741,1298,7741,0.0,0.0,0.0,1,1,0
1298_7744,1298,7744,1.74957570821194e-59,0.0,2.0,2,2,0
1298_7745,1298,7745,0.27252460119683186,0.0,3.75,4,4,0
1298_7747,1298,7747,0.2005691097662051,0.0,1.4444444444444444,7,9,0
1298_7748,1298,7748,0.2165963223948813,0.0,0.6363636363636364,9,11,1
1298_7749,1298,7749,3.3491161405299077,0.0,0.7083333333333334,18,48,2
1298_7750,1298,7750,0.544439345889935,0.0,1.1891891891891893,34,74,2
1298_7751,1298,7751,0.6740260664621602,0.0,1.1363636363636365,30,66,2
1298_7752,1298,7752,1.6024442022850076,0.0,0.7090909090909091,30,110,2
1298_7753,1298,7753,3.255786734862332,0.005813953488372093,0.7732558139534884,46,172,2
1298_7754,1298,7754,0.5240769878812697,0.0,1.6640625,40,128,2
1298_7755,1298,7755,3.846424796787856,0.0009718172983479105,1.2332361516034986,92,1029,2
1298_7756,1298,7756,0.8529218723687028,0.0,1.3255813953488371,34,86,2
1298_7757,1298,7757,1.1110187982522521,0.0,2.362162162162162,51,185,2
1298_7758,1298,7758,2.634643707162992,0.0,1.2464788732394365,33,426,2
1298_7759,1298,7759,1.014555659259948,0.0,1.7847222222222223,41,144,2
1298_7760,1298,7760,8.184837408096515,0.000651890482398957,1.0378096479791394,104,1534,2
1298_7761,1298,7761,1.8833037353347701,0.0,1.1088709677419355,78,496,2
1298_7762,1298,7762,0.1404244085278477,0.0,1.1612903225806452,18,31,1
1298_7763,1298,7763,0.035836672894752224,0.0,0.9473684210526315,8,19,1
1298_7764,1298,7764,1.2158500749182302,0.0,0.75,11,40,1
1298_7765,1298,7765,0.010091498527204366,0.0,1.0,3,3,0
1298_7766,1298,7766,0.10037481126884146,0.0,1.0666666666666667,12,15,1
1298_7767,1298,7767,0.09326607899297835,0.0,1.2142857142857142,10,14,1
1298_7768,1298,7768,0.12027473115849756,0.0,1.619047619047619,10,21,1
1298_7769,1298,7769,0.07787975951062696,0.0,1.3157894736842106,6,19,1
1298_7770,1298,7770,0.28977597784535764,0.0,0.9230769230769231,8,13,1
1298_7771,1298,7771,0.00075688868634395,0.0,2.5,4,4,0
1298_7772,1298,7772,0.09782863489916616,0.0,1.3333333333333333,9,12,1
1298_7773,1298,7773,0.3495927463835371,0.0,1.1290322580645162,15,31,1
1298_7774,1298,7774,0.684986002444709,0.0,0.391304347826087,12,23,1
1298_7775,1298,7775,0.7266099912667898,0.0,0.71875,13,32,1
1298_7776,1298,7776,0.5481616583864648,0.0,0.6842105263157895,18,38,1
1298_7777,1298,7777,6.16867065860635e-07,0.0,0.3333333333333333,3,3,0
1298_7785,1298,7785,0.0,0.0,6.0,1,1,0
1298_7786,1298,7786,0.0,0.0,1.0,1,1,0
1298_7796,1298,7796,0.0,0.0,0.0,1,1,0
1298_7798,1298,7798,2.5079943307214e-07,0.0,0.3333333333333333,3,3,0
1298_9798,1298,9798,0.0,0.0,0.0,1,1,0
1299_100,1299,100,0.0,0.0,0.0,1,1,0
1299_1259,1299,1259,0.0,0.0,1.0,1,1,0
1299_1299,1299,1299,2.442395976327111e-72,0.0,1.0,2,2,0
1299_1300,1299,1300,2.269358145903806e-07,0.0,1.6666666666666667,3,3,0
1299_7715,1299,7715,0.0,0.0,0.0,1,1,0
1299_7725,1299,7725,0.0,0.0,0.0,1,1,0
1299_7726,1299,7726,4.1469095803786784e-06,0.0,1.5,2,2,0
1299_7733,1299,7733,0.0,0.0,1.0,1,1,0
1299_7735,1299,7735,0.0,0.0,1.0,1,1,0
1299_7736,1299,7736,0.19680769717932436,0.0,2.75,4,4,0
1299_7744,1299,7744,1.848131927660728,0.0,0.14285714285714285,2,7,0
1299_7746,1299,7746,5.114116912785026e-07,0.0,1.0,3,4,0
1299_7747,1299,7747,0.22970079388198672,0.0,0.5,4,4,0
1299_7748,1299,7748,0.04003943601338356,0.0,1.4,3,5,0
1299_7749,1299,7749,0.12090140186589304,0.0,0.3333333333333333,11,12,1
1299_7750,1299,7750,1.0823621043884852,0.0,0.7752808988764045,35,89,2
1299_7751,1299,7751,0.3346507777408959,0.0,0.92,14,25,1
1299_7752,1299,7752,1.0051985527643499,0.0,1.294392523364486,49,214,2
1299_7753,1299,7753,0.7886361456289055,0.005780346820809248,1.1849710982658959,50,173,2
1299_7754,1299,7754,1.269151843542682,0.0,1.3611111111111112,54,252,2
1299_7755,1299,7755,1.0487968973630861,0.0,0.9502487562189055,51,201,2
1299_7756,1299,7756,0.8055619064864136,0.0,1.0890410958904109,41,146,2
1299_7757,1299,7757,2.7207831397605022,0.0,1.3255813953488371,58,516,2
1299_7758,1299,7758,0.5304273732571404,0.0,1.8055555555555556,33,108,2
1299_7759,1299,7759,0.5414505893653776,0.0,1.3218390804597702,33,87,2
1299_7760,1299,7760,2.0341195159361436,0.0,1.0746812386156648,75,549,2
1299_7761,1299,7761,1.7956062328024218,0.0,1.05,27,60,2
1299_7762,1299,7762,0.054506361652798464,0.0,0.6,4,5,0
1299_7763,1299,7763,0.22470620473553327,0.0,1.0,4,5,0
1299_7764,1299,7764,0.08352778329388127,0.0,0.3333333333333333,6,6,0
1299_7765,1299,7765,1.3170426276104144,0.0,0.6956521739130435,14,23,1
1299_7766,1299,7766,0.1516795012143628,0.0,1.4285714285714286,12,28,1
1299_7767,1299,7767,1.254097099075685,0.0,1.0273972602739727,28,73,2
1299_7768,1299,7768,0.4607040548617672,0.0,0.9,17,40,1
1299_7769,1299,7769,7.58609544031474,0.0,0.9622641509433962,32,106,2
1299_7770,1299,7770,4.389549538720749,0.0,1.2,9,80,2
1299_7771,1299,7771,0.6599732759939813,0.0,0.9302325581395349,20,43,1
1299_7772,1299,7772,0.3469846579570818,0.0,0.875,10,16,1
1299_7773,1299,7773,0.0,0.0,0.0,1,1,0
1299_7774,1299,7774,0.09096114902037075,0.0,0.0,5,7,0
1299_7775,1299,7775,0.19594239351722634,0.0,0.9583333333333334,14,24,1
1299_7776,1299,7776,0.49433397178614785,0.0,0.5609756097560976,20,41,1
1299_7777,1299,7777,0.0,0.0,0.0,1,1,0
1299_7783,1299,7783,0.0,0.0,1.0,1,1,0
1299_7790,1299,7790,0.0,0.0,1.0,1,1,0
1299_7795,1299,7795,1.5386990445799933e-48,0.0,0.5,2,2,0
1299_7796,1299,7796,0.0,0.0,1.0,1,1,0
1299_7799,1299,7799,0.0,0.0,0.0,1,1,0
1299_8023,1299,8023,0.0,0.0,1.0,1,1,0
129_775,129,775,0.07894639120949082,0.0,0.75,3,4,0
12_77,12,77,2.9523577987041287,0.0,1.0164835164835164,12,364,2
12_7737,12,7737,0.0,0.0,1.0,1,1,0
1300_1300,1300,1300,0.0,0.0,4.0,1,1,0
1300_52,1300,52,0.0,0.0,1.0,1,1,0
1300_7353,1300,7353,0.0,0.0,3.0,1,1,0
1300_7610,1300,7610,0.0,0.0,0.0,1,1,0
1300_7700,1300,7700,1.5859020676685134,0.0,1.4259259259259258,22,54,2
1300_7701,1300,7701,0.0,0.0,1.0,1,1,0
1300_7703,1300,7703,2.323762893356753,0.0,0.7857142857142857,13,14,1
1300_7706,1300,7706,0.49780809250242813,0.0,1.4,4,5,0
1300_7712,1300,7712,0.3588819134071274,0.0,2.875,6,8,0
1300_7714,1300,7714,3.883699633408217e-58,0.0,1.5,2,2,0
1300_7715,1300,7715,0.2744058180470132,0.0,1.0,1,2,0
1300_7720,1300,7720,0.2744058180470132,0.0,0.0,1,2,0
1300_7721,1300,7721,6.272076431648672e-50,0.0,0.5,2,2,0
1300_7724,1300,7724,0.0,0.0,1.0,1,1,0
1300_7725,1300,7725,0.0,0.0,0.0,1,1,0
1300_7727,1300,7727,0.0,0.0,1.0,1,1,0
1300_7729,1300,7729,0.2532087635424804,0.0,1.8571428571428572,6,7,0
1300_7730,1300,7730,3.007519988185333,0.0,1.367816091954023,26,87,2
1300_7731,1300,7731,1.141856746666601,0.0,1.32,14,25,1
1300_7732,1300,7732,0.11614869767473479,0.0,1.8571428571428572,5,7,0
1300_7733,1300,7733,2.0586871118601212e-08,0.0,0.3333333333333333,3,3,0
1300_7734,1300,7734,0.4980058969930582,0.0,0.8666666666666667,12,30,1
1300_7735,1300,7735,0.713813984441596,0.0,0.7619047619047619,14,42,1
1300_7736,1300,7736,0.10094825899732765,0.0,2.0,2,2,0
1300_7739,1300,7739,0.3017301210893524,0.0,0.8,5,5,0
1300_7744,1300,7744,2.2914179473475794e-86,0.0,0.5,2,2,0
1300_7745,1300,7745,0.0,0.0,0.0,1,1,0
1300_7747,1300,7747,0.0734135193752204,0.0,0.6666666666666666,4,6,0
1300_7748,1300,7748,0.20174162968658244,0.0,1.0,6,8,0
1300_7749,1300,7749,0.9025043066142882,0.0,1.2837837837837838,33,74,2
1300_7750,1300,7750,1.1067204660365266,0.0,1.4893617021276595,37,94,2
1300_7751,1300,7751,0.6468475771504707,0.0,0.8709677419354839,17,31,1
1300_7752,1300,7752,1.4152212133942876,0.0,1.1563517915309447,64,307,2
1300_7753,1300,7753,0.6722444661407091,0.0,1.4320987654320987,49,162,2
1300_7754,1300,7754,0.5363674103021016,0.0,1.457142857142857,39,105,2
1300_7755,1300,7755,0.9614227542897072,0.0,1.0070422535211268,41,142,2
1300_7756,1300,7756,0.3706466550159625,0.0,1.0945945945945945,28,74,2
1300_7757,1300,7757,0.9241801561988923,0.0,1.48471615720524,57,229,2
1300_7758,1300,7758,0.4429005799319252,0.0,1.33,40,100,2
1300_7759,1300,7759,1.0350274018652998,0.0,1.4036697247706422,34,109,2
1300_7760,1300,7760,0.6078863227393985,0.0,1.1538461538461537,36,78,2
1300_7761,1300,7761,0.4606744057967733,0.0,1.0769230769230769,21,65,2
1300_7762,1300,7762,0.5976554547054037,0.0,1.0909090909090908,13,22,1
1300_7763,1300,7763,0.8713557083376885,0.0,0.6296296296296297,13,27,1
1300_7764,1300,7764,1.290682881199289,0.0,0.8571428571428571,17,21,1
1300_7765,1300,7765,0.6993822725975862,0.0,0.8181818181818182,7,11,1
1300_7766,1300,7766,0.7886727189182792,0.0,1.2439024390243902,19,41,1
1300_7767,1300,7767,0.24600272971337614,0.0,1.7727272727272727,12,22,1
1300_7768,1300,7768,0.2847692039820285,0.0,1.0666666666666667,16,45,1
1300_7769,1300,7769,1.771623727980059,0.0,0.9516129032258065,40,186,2
1300_7770,1300,7770,1.2691840884408583,0.0,0.6989247311827957,30,93,2
1300_7771,1300,7771,0.5095750761489589,0.0,1.15,22,60,2
1300_7772,1300,7772,0.36322884588766585,0.0,0.8260869565217391,13,23,1
1300_7773,1300,7773,0.17569699228359645,0.0,1.3333333333333333,4,6,0
1300_7774,1300,7774,0.14870806341407164,0.0,0.6666666666666666,10,15,1
1300_7775,1300,7775,0.23207971852359277,0.0,0.7916666666666666,13,24,1
1300_7776,1300,7776,0.006039497049671201,0.0,0.4,4,5,0
1300_7783,1300,7783,0.0,0.0,2.0,1,1,0
1301_1170,1301,1170,0.150597105956101,0.0,1.0,2,2,0
1301_1759,1301,1759,0.0,0.0,1.0,1,1,0
1301_7382,1301,7382,0.0,0.0,0.0,1,1,0
1301_7403,1301,7403,0.0,0.0,3.0,1,1,0
1301_7701,1301,7701,0.0,0.0,1.0,1,1,0
1301_7702,1301,7702,2.52173831283944e-07,0.0,3.5,2,2,0
1301_7703,1301,7703,0.012383349825156001,0.0,1.3333333333333333,3,3,0
1301_7705,1301,7705,0.0,0.0,1.0,1,1,0
1301_7706,1301,7706,0.0,0.0,0.0,1,1,0
1301_7707,1301,7707,0.0,0.0,5.0,1,1,0
1301_7712,1301,7712,2.2995276893261583e-10,0.0,0.0,2,2,0
1301_7713,1301,7713,0.0,0.0,1.0,1,1,0
1301_7719,1301,7719,0.0,0.0,1.0,1,1,0
1301_7723,1301,7723,0.0,0.0,1.0,1,1,0
1301_7725,1301,7725,0.0,0.0,1.0,1,1,0
1301_7729,1301,7729,6.43632933824139e-60,0.0,2.5,2,2,0
1301_7730,1301,7730,0.45401132684392914,0.0,1.7647058823529411,10,17,1
1301_7731,1301,7731,0.15768114553513446,0.0,0.6666666666666666,6,9,0
1301_7732,1301,7732,0.012162012710270785,0.0,1.0,5,5,0
1301_7733,1301,7733,0.4678176371583841,0.0,0.9285714285714286,5,14,1
1301_7734,1301,7734,3.291071016675586e-110,0.0,1.0,2,2,0
1301_7735,1301,7735,0.48096547852097127,0.0,1.8636363636363635,14,22,1
1301_7736,1301,7736,0.3015079074870404,0.0,2.5,4,4,0
1301_7737,1301,7737,0.25,0.0,1.5,3,4,0
1301_7738,1301,7738,0.0,0.0,0.0,1,1,0
1301_7743,1301,7743,0.0,0.0,0.0,1,1,0
1301_7745,1301,7745,0.2482926518957047,0.0,0.0,2,2,0
1301_7747,1301,7747,0.01118538592808275,0.0,3.0,2,2,0
1301_7748,1301,7748,0.20931884201496392,0.0,1.7647058823529411,10,17,1
1301_7749,1301,7749,5.363168399972295,0.0,1.1115843270868824,98,1174,2
1301_7750,1301,7750,0.6052892963864434,0.0,1.2112676056338028,22,71,2
1301_7751,1301,7751,2.8688181895139984,0.0,1.5630434782608695,73,460,2
1301_7752,1301,7752,1.2199858766194154,0.0,1.2817869415807561,64,291,2
1301_7753,1301,7753,1.4040257976881176,0.0,1.2682119205298013,56,302,2
1301_7754,1301,7754,0.7906578090995612,0.0,1.0,41,159,2
1301_7755,1301,7755,9.394803608773215,0.0,0.6013215859030837,33,454,2
1301_7756,1301,7756,0.33509306906079933,0.0,1.0,7,48,2
1301_7757,1301,7757,0.7312699320108684,0.0,1.1267605633802817,25,71,2
1301_7758,1301,7758,0.5335543806922255,0.0,0.9080459770114943,20,87,2
1301_7759,1301,7759,0.6912204097560719,0.0,1.3676470588235294,42,136,2
1301_7760,1301,7760,1.349040469076234,0.0,1.4184397163120568,52,282,2
1301_7761,1301,7761,1.8269000391452956,0.0,1.9793814432989691,44,194,2
1301_7762,1301,7762,0.36579539205452044,0.0,1.9473684210526316,11,19,1
1301_7763,1301,7763,1.080883373844089,0.0,0.7027027027027027,16,37,1
1301_7764,1301,7764,1.517133872262816,0.0,1.1551724137931034,24,58,2
1301_7765,1301,7765,0.13393397650490782,0.0,2.4375,13,16,1
1301_7766,1301,7766,0.2283499247674789,0.0,1.48,13,25,1
1301_7767,1301,7767,0.4509933791365674,0.0,0.9696969696969697,17,33,1
1301_7768,1301,7768,0.6095186202106144,0.0,0.9512195121951219,21,41,1
1301_7769,1301,7769,0.43966179798355637,0.0,0.9761904761904762,22,42,1
1301_7770,1301,7770,2.4233696872142487,0.0,1.3009118541033435,79,329,2
1301_7771,1301,7771,1.1656884344714011,0.0,0.9135802469135802,26,81,2
1301_7772,1301,7772,4.838720519374274e-27,0.0,0.0,2,2,0
1301_7773,1301,7773,0.0,0.0,0.0,1,1,0
1301_7774,1301,7774,0.0,0.0,0.0,1,1,0
1301_7775,1301,7775,0.054105132255853894,0.0,1.2,3,5,0
1301_7776,1301,7776,0.3158207102155872,0.0,1.04,15,25,1
1301_7778,1301,7778,0.0,0.0,1.0,1,1,0
1301_7868,1301,7868,0.0,0.0,0.0,1,1,0
1302_1302,1302,1302,0.0,0.0,4.0,1,1,0
1302_1758,1302,1758,0.0,0.0,1.0,1,1,0
1302_1762,1302,1762,0.0,0.0,1.0,1,1,0
1302_6654,1302,6654,0.0,0.0,0.0,1,1,0
1302_6817,1302,6817,0.0,0.0,4.0,1,1,0
1302_7665,1302,7665,1.3308066094450313,0.0,1.1068702290076335,4,131,2
1302_769,1302,769,0.0,0.0,1.0,1,1,0
1302_7700,1302,7700,0.0,0.0,2.0,1,1,0
1302_7703,1302,7703,0.0,0.0,1.0,1,1,0
1302_7704,1302,7704,0.0,0.0,0.0,1,1,0
1302_7705,1302,7705,0.0,0.0,2.0,1,1,0
1302_7710,1302,7710,0.10094825899732765,0.0,3.0,2,2,0
1302_7712,1302,7712,1.309589432867334e-63,0.0,1.5,2,2,0
1302_7713,1302,7713,0.0,0.0,0.0,1,1,0
1302_7721,1302,7721,0.0,0.0,0.0,1,1,0
1302_7725,1302,7725,0.20217688657087782,0.0,0.0,3,3,0
1302_7728,1302,7728,0.0,0.0,2.0,1,1,0
1302_7729,1302,7729,0.0,0.0,2.0,1,1,0
1302_7730,1302,7730,3.1388696408676657e-53,0.0,1.0,1,2,0
1302_7731,1302,7731,0.042746867166093494,0.0,1.3333333333333333,2,9,0
1302_7732,1302,7732,0.00015827143111527334,0.0,0.6666666666666666,8,9,0
1302_7733,1302,7733,0.4079323484908464,0.0,0.7,6,10,0
1302_7739,1302,7739,0.0,0.0,0.0,1,1,0
1302_7741,1302,7741,0.0,0.0,0.0,1,1,0
1302_7746,1302,7746,0.0,0.0,1.0,1,1,0
1302_7747,1302,7747,0.19983915322583387,0.0,1.0769230769230769,9,13,1
1302_7748,1302,7748,0.23080257265979323,0.0,1.7142857142857142,24,35,1
1302_7749,1302,7749,0.24676795841992105,0.0,1.3269230769230769,29,52,2
1302_7750,1302,7750,0.17734266928990444,0.0,1.4807692307692308,23,52,2
1302_7751,1302,7751,0.9437195924869488,0.0,1.1065573770491803,33,122,2
1302_7752,1302,7752,0.5957301383825969,0.0,1.064516129032258,24,62,2
1302_7753,1302,7753,0.5611835304666565,0.0,1.196969696969697,30,132,2
1302_7754,1302,7754,0.6774788231094018,0.0,1.0444444444444445,19,135,2
1302_7755,1302,7755,0.7491083886104252,0.0,1.0393700787401574,31,127,2
1302_7756,1302,7756,0.26188398969140564,0.0,0.9285714285714286,15,56,2
1302_7757,1302,7757,0.6962431917898816,0.0,1.225,39,120,2
1302_7758,1302,7758,1.1821640672547797,0.0,1.1122448979591837,30,196,2
1302_7759,1302,7759,1.333945137088747,0.0,1.3390410958904109,45,292,2
1302_7760,1302,7760,0.4863985208845713,0.0,1.0909090909090908,31,110,2
1302_7761,1302,7761,0.7385948061638556,0.0,1.3615384615384616,42,130,2
1302_7762,1302,7762,0.5814244170089604,0.0,1.0,19,27,1
1302_7763,1302,7763,0.6266290503661849,0.0,1.0350877192982457,25,57,2
1302_7764,1302,7764,0.9034521078967566,0.0,0.8536585365853658,23,41,1
1302_7765,1302,7765,0.25176662508828473,0.0,1.2,13,20,1
1302_7766,1302,7766,0.3454585173840921,0.0,1.0,9,14,1
1302_7767,1302,7767,0.02382869622950008,0.0,1.0909090909090908,6,11,1
1302_7768,1302,7768,0.1917885580454278,0.0,0.9130434782608695,16,23,1
1302_7769,1302,7769,0.7389657631637543,0.0,1.0634920634920635,26,63,2
1302_7770,1302,7770,0.22346221347859513,0.0,0.40625,18,32,1
1302_7771,1302,7771,0.17441259977704673,0.0,0.84375,18,32,1
1302_7772,1302,7772,0.42503121368973085,0.0,0.8888888888888888,8,9,0
1302_7774,1302,7774,6.313872535364007e-16,0.0,2.6666666666666665,3,3,0
1302_7775,1302,7775,2.0968978291897725e-13,0.0,3.0,2,2,0
1302_7776,1302,7776,0.10826594399885016,0.0,0.9285714285714286,8,14,1
1302_7777,1302,7777,0.0,0.0,0.0,1,1,0
1302_7787,1302,7787,0.0371367891071669,0.0,1.0,1,2,0
1302_7795,1302,7795,0.0,0.0,2.0,1,1,0
1303_1303,1303,1303,5.2517149443040155e-20,0.0,1.0,2,2,0
1303_1706,1303,1706,0.0,0.0,0.0,1,1,0
1303_1758,1303,1758,0.737687106475089,0.0,1.0,1,3,0
1303_1788,1303,1788,0.0,0.0,1.0,1,1,0
1303_6703,1303,6703,0.0,0.0,2.0,1,1,0
1303_7582,1303,7582,0.0,0.0,1.0,1,1,0
1303_7702,1303,7702,0.0,0.0,0.0,1,1,0
1303_7703,1303,7703,0.0,0.0,0.0,1,1,0
1303_7705,1303,7705,0.0,0.0,17.0,1,1,0
1303_7723,1303,7723,0.0,0.0,1.0,1,1,0
1303_7729,1303,7729,0.16706389689707918,0.0,1.0,4,5,0
1303_7732,1303,7732,0.1349673253956504,0.0,0.8,2,5,0
1303_7733,1303,7733,0.3016124726786532,0.0,0.6666666666666666,2,3,0
1303_7736,1303,7736,0.0,0.0,0.0,1,1,0
1303_7737,1303,7737,0.0,0.0,2.0,1,1,0
1303_7744,1303,7744,2.772783288898873,0.0,1.527027027027027,44,222,2
1303_7747,1303,7747,1.3803862860185991e-06,0.0,1.0,1,2,0
1303_7748,1303,7748,0.1258310519274126,0.0,1.679245283018868,25,53,2
1303_7749,1303,7749,0.2780913897951776,0.0,1.7254901960784315,24,51,2
1303_7750,1303,7750,0.41550094219885547,0.0,1.4883720930232558,37,86,2
1303_7751,1303,7751,0.9926309974565651,0.0,1.4951456310679612,52,206,2
1303_7752,1303,7752,0.9120839355034324,0.0,1.0662650602409638,35,166,2
1303_7753,1303,7753,0.6365900631923326,0.0,1.096774193548387,17,124,2
1303_7754,1303,7754,0.12868548161423252,0.0,1.0,11,30,1
1303_7755,1303,7755,0.3190747627806084,0.0,1.3875,29,80,2
1303_7756,1303,7756,0.6079817262759182,0.0,1.5692307692307692,47,130,2
1303_7757,1303,7757,0.757739217932844,0.0,1.5051546391752577,50,194,2
1303_7758,1303,7758,2.5771831668188,0.0,1.196808510638298,37,188,2
1303_7759,1303,7759,0.8482656972297988,0.0,1.27007299270073,36,137,2
1303_7760,1303,7760,0.8224194257779475,0.0,0.8263473053892215,35,167,2
1303_7761,1303,7761,1.258753794627058,0.0,1.1777777777777778,19,45,1
1303_7762,1303,7762,0.5274589127359678,0.0,0.9230769230769231,12,26,1
1303_7763,1303,7763,0.5553306568636092,0.0,1.0909090909090908,17,33,1
1303_7764,1303,7764,0.21437963458549855,0.0,1.6521739130434783,16,23,1
1303_7765,1303,7765,0.046271687793179916,0.0,1.7777777777777777,9,9,0
1303_7766,1303,7766,0.4235498985987758,0.0,1.2222222222222223,8,9,0
1303_7767,1303,7767,0.0021609501992191304,0.0,1.5,5,6,0
1303_7768,1303,7768,1.5211754559679954e-07,0.0,1.6666666666666667,3,3,0
1303_7769,1303,7769,0.2701497572583716,0.0,0.2857142857142857,9,14,1
1303_7770,1303,7770,3.8705030796428905e-18,0.0,0.5,2,2,0
1303_7771,1303,7771,0.3604717981105311,0.0,1.2857142857142858,12,14,1
1303_7773,1303,7773,1.171815996576457e-20,0.0,0.5,2,2,0
1303_7774,1303,7774,1.4719656075641843e-05,0.0,0.3333333333333333,5,6,0
1303_7775,1303,7775,0.00328200108911317,0.0,1.0,6,10,0
1303_77756,1303,77756,0.0,0.0,1.0,1,1,0
1303_7776,1303,7776,0.02308107586526067,0.0,1.4285714285714286,5,7,0
1303_7777,1303,7777,0.0,0.0,1.0,1,1,0
1303_7787,1303,7787,0.0,0.0,1.0,1,1,0
1303_7788,1303,7788,1.5593012830963866,0.0,1.2794117647058822,3,68,2
1304_1304,1304,1304,0.0,0.0,1.0,1,1,0
1304_1752,1304,1752,0.0,0.0,2.0,1,1,0
1304_7676,1304,7676,1.6823746764459329,0.0,1.0352112676056338,4,142,2
1304_7721,1304,7721,0.0,0.0,1.0,1,1,0
1304_7732,1304,7732,1.1263840538680962e-05,0.0,1.0,3,5,0
1304_7733,1304,7733,0.0,0.0,1.0,1,1,0
1304_7734,1304,7734,0.5,0.0,0.0,1,2,0
1304_7735,1304,7735,0.0,0.0,0.0,1,1,0
1304_7736,1304,7736,0.0,0.0,5.0,1,1,0
1304_7739,1304,7739,0.0,0.0,1.0,1,1,0
1304_7742,1304,7742,2.1890283504965677e-107,0.0,1.0,2,2,0
1304_7747,1304,7747,0.0,0.0,0.0,1,1,0
1304_7748,1304,7748,0.530131384199785,0.0,1.4186046511627908,22,43,1
1304_7749,1304,7749,0.1930279947622406,0.0,0.9459459459459459,14,37,1
1304_7750,1304,7750,1.4861912792050869,0.0,1.0142857142857142,32,210,2
1304_7751,1304,7751,0.7933859496854344,0.0,0.8888888888888888,27,171,2
1304_7752,1304,7752,0.38477985924963776,0.0,0.7,12,50,2
1304_7753,1304,7753,0.14790565576619594,0.0,1.12,17,25,1
1304_7754,1304,7754,0.8157334691605659,0.0,0.9689922480620154,35,129,2
1304_7755,1304,7755,0.751616007229713,0.0,0.9186046511627907,44,172,2
1304_7756,1304,7756,0.38040241062071484,0.0,1.2222222222222223,38,90,2
1304_7757,1304,7757,0.6485062064888777,0.0,1.4753086419753085,49,162,2
1304_7758,1304,7758,0.1613510048038211,0.0,1.471698113207547,25,53,2
1304_7759,1304,7759,0.4062585991045092,0.0,1.3863636363636365,20,44,1
1304_7760,1304,7760,0.3963639593949097,0.0,1.0555555555555556,12,18,1
1304_7761,1304,7761,5.821884928561245,0.0006472491909385113,1.4433656957928802,104,1545,2
1304_7762,1304,7762,0.48598045733241707,0.0,1.5076923076923077,30,65,2
1304_7763,1304,7763,0.1130901086264364,0.0,1.2222222222222223,8,9,0
1304_7764,1304,7764,0.020487710089865052,0.0,1.5555555555555556,7,9,0
1304_7765,1304,7765,6.8194463241e-05,0.0,3.0,2,2,0
1304_7766,1304,7766,4.1576435955178394e-07,0.0,1.0,2,2,0
1304_7767,1304,7767,1.5681505648231268e-14,0.0,0.75,3,4,0
1304_7768,1304,7768,0.0,0.0,5.0,1,1,0
1304_7769,1304,7769,0.3050001490545574,0.0,0.25,3,4,0
1304_7770,1304,7770,0.3032653298563167,0.0,3.0,2,2,0
1304_7771,1304,7771,0.0,0.0,0.0,1,1,0
1304_7772,1304,7772,0.0,0.0,0.0,1,1,0
1304_7773,1304,7773,2.4233987483759742,0.0,1.018058690744921,62,443,2
1305_6523,1305,6523,0.00411487352451,0.0,2.5,2,2,0
1305_6875,1305,6875,0.0,0.0,3.0,1,1,0
1305_7702,1305,7702,0.0,0.0,0.0,1,1,0
1305_7703,1305,7703,0.0,0.0,1.0,1,1,0
1305_7705,1305,7705,0.0,0.0,0.0,1,1,0
1305_7712,1305,7712,0.0,0.0,6.0,1,1,0
1305_7713,1305,7713,0.0,0.0,1.0,1,1,0
1305_7725,1305,7725,0.0,0.0,0.0,1,1,0
1305_7728,1305,7728,0.0,0.0,6.0,1,1,0
1305_7729,1305,7729,0.09008238506119243,0.0,2.0,7,8,0
1305_7730,1305,7730,4.70178966005022e-09,0.0,2.1666666666666665,6,6,0
1305_7731,1305,7731,0.0,0.0,1.0,1,1,0
1305_7732,1305,7732,0.22691651077823674,0.0,1.1764705882352942,5,17,1
1305_7733,1305,7733,0.0760965961923251,0.0,0.8333333333333334,2,6,0
1305_7738,1305,7738,0.0,0.0,1.0,1,1,0
1305_7744,1305,7744,0.0,0.0,2.0,1,1,0
1305_7749,1305,7749,0.020725157612002058,0.0,0.9166666666666666,9,12,1
1305_7750,1305,7750,0.413115187311297,0.0,1.2391304347826086,15,46,2
1305_7751,1305,7751,0.24254599898816714,0.0,0.85,12,20,1
1305_7752,1305,7752,0.21906686054598198,0.0,0.42857142857142855,6,14,1
